row ID,row m/z,row retention time,Dta-ap Peak area,Dbh-w Peak area,Dax-tl Peak area,Dgr-ap Peak area,Dfe-w Peak area,Dgem-w Peak area,Dgi-w Peak area,Dac-tl Peak area,Dyu-w Peak area,Dau-tl Peak area,Dre-tl Peak area,Dpa-tl Peak area,Dpe-w Peak area,Dat-ls Peak area,Dki-w Peak area,Dho-w Peak area,Dde-w Peak area,Dod-fr Peak area,Dod-b Peak area,Dod-l Peak area,Dod-r Peak area,Dod-s Peak area,Dje-fr Peak area,Dje-ft Peak area,Dge-fr Peak area,Dps-fr Peak area,Dps-ft Peak area,Dpo-fr Peak area,Dpo-l Peak area,Dpo-s Peak area,Wdo-w Peak area,Wla-w Peak area,Wsc-w Peak area,Wpi-w Peak area,Wli-w Peak area,Wpa-w Peak area,Win-l Peak area,Win-s Peak area,Wca-w Peak area,Wal-w Peak area,Wli-ap Peak area,Wli-r Peak area,Wst-w Peak area,Wnu-w Peak area,Wlu-w Peak area,Wmi-tl Peak area,Wde-w Peak area,Wtr Peak area,Ega-w Peak area,Eal-w Peak area,Ech-ft Peak area,Ech-b Peak area,Ech-l Peak area,Ech-s Peak area,Ech-fr Peak area,Sch-r Peak area,D Score,MD Score,type,elemental composition,identification,same composition,adduct ion,same peak,C10 loss,C10 loss_ion_pair,C10 loss_intensity_pair,C10 loss_score,C11 loss,C11 loss_ion_pair,C11 loss_intensity_pair,C11 loss_score,C9 loss,C9 loss_ion_pair,C9 loss_intensity_pair,C9 loss_score,C3 loss,C3 loss_ion_pair,C3 loss_intensity_pair,C3 loss_score,C2 loss,C2 loss_ion_pair,C2 loss_intensity_pair,C2 loss_score,C7 loss,C7 loss_ion_pair,C7 loss_intensity_pair,C7 loss_score,C15 ion,C15 ion_intensity,C15 ion_score,C17 ion,C17 ion_intensity,C17 ion_score,C18 ion,C18 ion_intensity,C18 ion_score,C19 ion,C19 ion_intensity,C19 ion_score,C20 ion,C20 ion_intensity,C20 ion_score,Acyl A ion,Acyl A ion_intensity,Acyl A ion_score,Acyl B ion,Acyl B ion_intensity,Acyl B ion_score,C5 ion,C5 ion_intensity,C5 ion_score,C6 ion,C6 ion_intensity,C6 ion_score,IHD,A part,B part,C part,C-12,C-18,olefinic position,M part,Sub No.,Sub Carbon,Sub_An,Acyl part,Correct Acyl part,A_id,B_id,C_id,M_id,R1_id,R2_id,R3_id,Total Score,Aglycone Type,Annotation SMILES,Annotation ID,Annotation Formula,Annotation MW,Top K,confidence score
4138,551.3702,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531562.409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0,D,C17H58O18,possibly undescribed,none,[M+H]+,none,C10H20O2,C30H46O9 / C20H26O7,39000.0 / 2100.0,0.0735,none,none,none,none,C9H8O2,C29H28O6 / C20H20O4,1500.0 / 30000.0,0.0561,C3H4O2,C20H20O4 / C17H16O2,30000.0 / 8200.0,0.0892,none,none,none,none,none,none,none,none,none,none,none,C17H18O3,4600.00,0.0460,C18H18O1,13000.00,0.1300,C19H20O4,33000.0,0.33,C20H16O2,3200.00,0.0320,C11H12O2,7900.00,0.0790,none,none,none,none,none,none,none,none,none,-11.0,"1,2-en-3-ol","5-ol-6,7-epoxy","9,13,14-orthoester",with C-12,no C-18,others,others,0,others,,"cinnamoyl(0.06),decanoyl(0.07),8-9-epoxy-2-4-6-undecatrienoyl(0.08)",none,A3,B1,C2,none,none,none,none,0.4306,A3B1C2,OCC12OC1C1C3OC4OC3(C(=C)C)CC(C)C1(O4)C1C=C(C)C(O)C1(O)C2O,PD00000008,C21H28O8,408.447,Top1,1.0
4138,551.3702,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531562.409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0,D,C17H58O18,possibly undescribed,none,[M+H]+,none,C10H20O2,C30H46O9 / C20H26O7,39000.0 / 2100.0,0.0735,none,none,none,none,C9H8O2,C29H28O6 / C20H20O4,1500.0 / 30000.0,0.0561,C3H4O2,C20H20O4 / C17H16O2,30000.0 / 8200.0,0.0892,none,none,none,none,none,none,none,none,none,none,none,C17H18O3,4600.00,0.0460,C18H18O2,9800.00,0.0980,C19H18O2,25000.0,0.25,C20H16O2,3200.00,0.0320,C11H12O2,7900.00,0.0790,none,none,none,none,none,none,none,none,none,-11.0,"1,2-dihydro-3-one","5-ol-6,7-epoxy","9,13,14-orthoester",with C-12,no C-18,others,others,0,others,,"cinnamoyl(0.06),decanoyl(0.07),8-9-epoxy-2-4-6-undecatrienoyl(0.08)",none,A2,B1,C2,none,none,none,none,0.3986,A2B1C2,OCC12OC1C1C3OC4OC3(C(=C)C)CC(C)C1(O4)C1CC(C)C(=O)C1(O)C2O,PD00000007,C21H28O8,408.447,Top2,0.926
4138,551.3702,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531562.409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0,D,C17H58O18,possibly undescribed,none,[M+H]+,none,C10H20O2,C30H46O9 / C20H26O7,39000.0 / 2100.0,0.0735,none,none,none,none,C9H8O2,C29H28O6 / C20H20O4,1500.0 / 30000.0,0.0561,C3H4O2,C20H20O4 / C17H16O2,30000.0 / 8200.0,0.0892,none,none,none,none,none,none,none,none,none,none,none,C17H18O2,2700.00,0.0270,C18H18O1,13000.00,0.1300,C19H18O2,25000.0,0.25,C20H16O2,3200.00,0.0320,C11H12O2,7900.00,0.0790,none,none,none,none,none,none,none,none,none,-11.0,"1,2-en-3-ol","5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,no C-18,others,others,1,C-3,C-3*1,"cinnamoyl(0.06),decanoyl(0.07),8-9-epoxy-2-4-6-undecatrienoyl(0.08)",none,A3,B1,C1,none,none,none,none,0.3926,A3B1C1,OCC12OC1C1C3OC4OC3(C(=C)C)CC(C)C1(O4)C1C=C(C)C(O)C1(O)C2O,PD00000003,C21H28O8,408.447,Top3,0.912
4138,551.3702,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531562.409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0,D,C17H58O18,possibly undescribed,none,[M+H]+,none,C10H20O2,C30H46O9 / C20H26O7,39000.0 / 2100.0,0.0735,none,none,none,none,C9H8O2,C29H28O6 / C20H20O4,1500.0 / 30000.0,0.0561,C3H4O2,C20H20O4 / C17H16O2,30000.0 / 8200.0,0.0892,none,none,none,none,none,none,none,none,none,none,none,C17H16O2,8200.00,0.0820,C18H18O1,13000.00,0.1300,C19H18O2,25000.0,0.25,C20H16O2,3200.00,0.0320,C11H12O2,7900.00,0.0790,none,none,none,none,none,none,none,none,none,-11.0,"1,2-en-3-one","5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,no C-18,others,others,1,C-3,C-3*1,"cinnamoyl(0.06),decanoyl(0.07),8-9-epoxy-2-4-6-undecatrienoyl(0.08)",none,A1,B1,C1,none,none,none,none,0.3726,A1B1C1,OCC12OC1C1C3OC4OC3(C(=C)C)CC(C)C1(O4)C1C=C(C)C(=O)C1(O)C2O,PD00000001,C21H26O8,406.431,Top4,0.865
4138,551.3702,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531562.409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0,D,C17H58O18,possibly undescribed,none,[M+H]+,none,C10H20O2,C30H46O9 / C20H26O7,39000.0 / 2100.0,0.0735,none,none,none,none,C9H8O2,C29H28O6 / C20H20O4,1500.0 / 30000.0,0.0561,C3H4O2,C20H20O4 / C17H16O2,30000.0 / 8200.0,0.0892,none,none,none,none,none,none,none,none,none,none,none,C17H18O2,2700.00,0.0270,C18H18O2,9800.00,0.0980,C19H20O4,33000.0,0.33,C20H16O2,3200.00,0.0320,C11H12O2,7900.00,0.0790,none,none,none,none,none,none,none,none,none,-11.0,"1,2-dihydro-3-one","5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,no C-18,others,others,1,C-3,C-3*1,"cinnamoyl(0.06),decanoyl(0.07),8-9-epoxy-2-4-6-undecatrienoyl(0.08)",none,A2,B1,C1,none,none,none,none,0.3606,A2B1C1,OCC12OC1C1C3OC4OC3(C(=C)C)CC(C)C1(O4)C1CC(C)C(=O)C1(O)C2O,PD00000002,C21H28O8,408.447,Top5,0.837
4158,563.3222,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164974.472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,D,C31H46O9,possibly undescribed,none,[M+H]+,none,C10H20O2,C30H38O5 / C20H18O3,1600.0 / 6500.0,0.0183,none,none,none,none,none,none,none,none,C3H4O2,C20H20O4 / C17H16O2,9900.0 / 19000.0,0.0887,none,none,none,none,none,none,none,none,none,none,none,C17H16O2,19000.00,0.1900,C18H18O1,3000.00,0.0300,C19H20O3,6600.0,0.066,none,none,none,C10H14O,2900.00,0.0290,none,none,none,none,none,none,none,none,none,9.0,"1,2-en-3-one","5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,no C-18,others,others,1,C11,C11*1,"decanoyl(0.02),decadienoyl(0.03),4-oxo-2-decenoyl(0.03)",none,A1,B1,C1,none,none,none,none,0.4273,A1B1C1,OCC12OC1C1C3OC4OC3(C(=C)C)CC(C)C1(O4)C1C=C(C)C(=O)C1(O)C2O,PD00000001,C21H26O8,406.431,Top1,1.0
4158,563.3222,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164974.472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,D,C31H46O9,possibly undescribed,none,[M+H]+,none,C10H20O2,C30H38O5 / C20H18O3,1600.0 / 6500.0,0.0183,none,none,none,none,none,none,none,none,C3H4O2,C20H20O4 / C17H16O2,9900.0 / 19000.0,0.0887,none,none,none,none,none,none,none,none,none,none,none,C17H18O1,1700.00,0.0170,C18H18O2,4300.00,0.0430,C19H18O3,2800.0,0.028,none,none,none,C10H14O,2900.00,0.0290,none,none,none,none,none,none,none,none,none,9.0,others,"5-ol-6,7-ene","9,13,14-orthoester",no C-12,no C-18,others,others,1,C11,C11*1,"decanoyl(0.02),decadienoyl(0.03),4-oxo-2-decenoyl(0.03)",none,none,B3,C1,none,none,none,none,0.0473,none,,,,0.0,Top2,0.111
4168,567.3171,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159599.9116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4061592.743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,D,C30H46O10,possibly undescribed,none,[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H22O6 / C17H18O4,7700.0 / 33000.0,0.0907,none,none,none,none,none,none,none,none,none,none,none,C17H18O3,11000.00,0.1100,C18H16O2,4700.00,0.0470,C19H18O3,6100.0,0.061,C20H20O5,8700.00,0.0870,none,none,none,none,none,none,none,none,none,none,none,none,8.0,"1,2-dihydro-3-one","5-ol-6,7-epoxy","9,13,14-orthoester",with C-12,no C-18,others,others,1,C10,C10*1,others,none,A2,B1,C2,none,none,none,none,0.267,A2B1C2,OCC12OC1C1C3OC4OC3(C(=C)C)CC(C)C1(O4)C1CC(C)C(=O)C1(O)C2O,PD00000007,C21H28O8,408.447,Top1,1.0
4168,567.3171,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159599.9116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4061592.743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,D,C30H46O10,possibly undescribed,none,[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H22O6 / C17H18O4,7700.0 / 33000.0,0.0907,none,none,none,none,none,none,none,none,none,none,none,C17H16O2,7200.00,0.0720,C18H18O2,2100.00,0.0210,C19H18O4,4300.0,0.043,C20H20O5,8700.00,0.0870,none,none,none,none,none,none,none,none,none,none,none,none,8.0,"1,2-en-3-one","5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,no C-18,others,others,1,C10,C10*1,others,none,A1,B1,C1,none,none,none,none,0.144,A1B1C1,OCC12OC1C1C3OC4OC3(C(=C)C)CC(C)C1(O4)C1C=C(C)C(=O)C1(O)C2O,PD00000001,C21H26O8,406.431,Top2,0.539
4168,567.3171,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159599.9116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4061592.743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,D,C30H46O10,possibly undescribed,none,[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H22O6 / C17H18O4,7700.0 / 33000.0,0.0907,none,none,none,none,none,none,none,none,none,none,none,C17H18O3,11000.00,0.1100,C18H18O3,3300.00,0.0330,C19H18O4,4300.0,0.043,C20H20O5,8700.00,0.0870,none,none,none,none,none,none,none,none,none,none,none,none,8.0,others,"5-ol-6,7-epoxy","9,13,14-orthoester",with C-12,no C-18,others,others,1,C10,C10*1,others,none,none,B1,C2,none,none,none,none,0.11,none,,,,0.0,Top3,0.412
4168,567.3171,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159599.9116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4061592.743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,D,C30H46O10,possibly undescribed,none,[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H22O6 / C17H18O4,7700.0 / 33000.0,0.0907,none,none,none,none,none,none,none,none,none,none,none,C17H16O3,5300.00,0.0530,C18H18O3,3300.00,0.0330,C19H18O4,4300.0,0.043,C20H20O5,8700.00,0.0870,none,none,none,none,none,none,none,none,none,none,none,none,8.0,"1,2-en-3-one","5-ol-6,7-epoxy","9,13,14-orthoester",with C-12,no C-18,others,others,1,C10,C10*1,others,none,A1,B1,C2,none,none,none,none,0.106,A1B1C2,OCC12OC1C1C3OC4OC3(C(=C)C)CC(C)C1(O4)C1C=C(C)C(=O)C1(O)C2O,PD00000006,C21H26O8,406.431,Top4,0.397
4176,605.3672,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447778.4582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7096730.318,0.0,0.0,0.0,0.0,0.0,0.0,15,0,D,C34H52O9,possibly undescribed,none,[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,21000.0 / 54000.0,0.1995,none,none,none,none,none,none,none,none,C15H18O2,2100.00,0.0210,C17H16O3,54000.00,0.5400,C18H18O3,10000.00,0.1000,C19H18O4,14000.0,0.14,C20H20O5,21000.00,0.2100,C9H10O2,3300.00,0.0330,none,none,none,none,none,none,none,none,none,9.0,"1,2-en-3-one","5-ol-6,7-epoxy","9,13,14-orthoester",with C-12,no C-18,others,others,2,C7,C7*2,"6-7-epoxy-2-4-nonadienoyl(0.03),8-hydroxy-2-4-6-nonatrienoyl(0.03)","benzoyl,benzoyl",A1,B1,C2,none,R92,R92,none,1.08,A1B1C2,OCC12OC1C1C3OC4(c6ccccc6)OC3(C(=C)C)C(OC(=O)c7ccccc7)C(C)C1(O4)C1C=C(C)C(=O)C1(O)C2O,PD00129710,C34H34O10,602.636,Top1,1.0
4176,605.3672,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447778.4582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7096730.318,0.0,0.0,0.0,0.0,0.0,0.0,15,0,D,C34H52O9,possibly undescribed,none,[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,21000.0 / 54000.0,0.1995,none,none,none,none,none,none,none,none,C15H18O2,2100.00,0.0210,C17H16O3,54000.00,0.5400,C18H18O3,10000.00,0.1000,C19H18O4,14000.0,0.14,C20H20O5,21000.00,0.2100,C9H10O2,3300.00,0.0330,none,none,none,none,none,none,none,none,none,9.0,"1,2-en-3-one","5-ol-6,7-epoxy","9,13,14-orthoester",with C-12,no C-18,others,others,2,C7,C7*2,"6-7-epoxy-2-4-nonadienoyl(0.03),8-hydroxy-2-4-6-nonatrienoyl(0.03)","benzoyl,benzoyl",A1,B1,C2,none,R92,R92,none,1.08,A1B1C2,c7ccccc7C(=O)OCC12OC1C1C3OC4(c6ccccc6)OC3(C(=C)C)C(O)C(C)C1(O4)C1C=C(C)C(=O)C1(O)C2O,PD00292670,C34H34O10,602.636,Top1,1.0
4176,605.3672,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447778.4582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7096730.318,0.0,0.0,0.0,0.0,0.0,0.0,15,0,D,C34H52O9,possibly undescribed,none,[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,21000.0 / 54000.0,0.1995,none,none,none,none,none,none,none,none,C15H18O2,2100.00,0.0210,C17H18O2,4100.00,0.0410,C18H16O2,15000.00,0.1500,C19H18O3,21000.0,0.21,C20H20O5,21000.00,0.2100,C9H10O2,3300.00,0.0330,none,none,none,none,none,none,none,none,none,9.0,"1,2-dihydro-3-one","5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,no C-18,others,others,1,C14,C14*1,"6-7-epoxy-2-4-nonadienoyl(0.03),8-hydroxy-2-4-6-nonatrienoyl(0.03)",none,A2,B1,C1,none,none,none,none,0.232,A2B1C1,OCC12OC1C1C3OC4OC3(C(=C)C)CC(C)C1(O4)C1CC(C)C(=O)C1(O)C2O,PD00000002,C21H28O8,408.447,Top2,0.215
4176,605.3672,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447778.4582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7096730.318,0.0,0.0,0.0,0.0,0.0,0.0,15,0,D,C34H52O9,possibly undescribed,none,[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,21000.0 / 54000.0,0.1995,none,none,none,none,none,none,none,none,C15H18O2,2100.00,0.0210,C17H16O2,3400.00,0.0340,C18H18O3,10000.00,0.1000,C19H16O2,14000.0,0.14,C20H20O5,21000.00,0.2100,C9H10O2,3300.00,0.0330,none,none,none,none,none,none,none,none,none,9.0,"1,2-en-3-one","5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,no C-18,others,others,1,C14,C14*1,"6-7-epoxy-2-4-nonadienoyl(0.03),8-hydroxy-2-4-6-nonatrienoyl(0.03)",none,A1,B1,C1,none,none,none,none,0.068,A1B1C1,OCC12OC1C1C3OC4OC3(C(=C)C)CC(C)C1(O4)C1C=C(C)C(=O)C1(O)C2O,PD00000001,C21H26O8,406.431,Top3,0.063
4176,605.3672,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447778.4582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7096730.318,0.0,0.0,0.0,0.0,0.0,0.0,15,0,D,C34H52O9,possibly undescribed,none,[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,21000.0 / 54000.0,0.1995,none,none,none,none,none,none,none,none,C15H18O2,2100.00,0.0210,C17H18O2,4100.00,0.0410,C18H18O3,10000.00,0.1000,C19H16O2,14000.0,0.14,C20H20O5,21000.00,0.2100,C9H10O2,3300.00,0.0330,none,none,none,none,none,none,none,none,none,9.0,others,"5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,no C-18,others,others,1,C14,C14*1,"6-7-epoxy-2-4-nonadienoyl(0.03),8-hydroxy-2-4-6-nonatrienoyl(0.03)",none,none,B1,C1,none,none,none,none,0.041,none,,,,0.0,Top4,0.038
4233,439.3208,11.2,0.0,0.0,0.0,434351.9427,0.0,0.0,0.0,0.0,2225421.981,3139257.748,372090.6659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247839.0677,163733.4599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174482.3339,2086085.086,0.0,0.0,0.0,0.0,0.0,557657.5637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,D,C29H42O3,possibly undescribed,none,[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,C17H22O2,2500.00,0.0250,C18H24O2,2400.00,0.0240,C19H22O1,4200.0,0.042,none,none,none,C8H12O,1500.00,0.0150,C15H22O,2200.00,0.0220,none,none,none,none,none,none,9.0,others,"5-ol-6,7-ene","9,13,14-orthoester",no C-12,no C-18,others,others,1,C9,C9*1,"octenoyl(0.01),pentadecatrienoyl(0.02)",none,none,B3,C1,none,none,none,none,0.0,none,,,,0.0,Top1,
4332,635.3215,12.4,0.0,0.0,0.0,1540557.395,0.0,0.0,0.0,0.0,558329.1364,517627.8614,604229.0206,5287537.167,0.0,0.0,0.0,0.0,843446.723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501628.0042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1312558.97,0.0,0.0,0.0,0.0,0.0,754201.3434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,D,C37H46O9,possibly known,acutilonine F,[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H22O4 / C17H18O2,7400.0 / 5700.0,0.052,none,none,none,none,none,none,none,none,none,none,none,C17H18O2,5700.00,0.0570,C18H18O1,30000.00,0.3000,C19H20O2,12000.0,0.12,C20H22O4,7400.00,0.0740,C7H4O,12000.00,0.1200,none,none,none,none,none,none,none,none,none,15.0,"1,2-en-3-ol","5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,no C-18,others,others,2,"C7,C10",C10*1+C7*1,benzoyl(0.12),"benzoyl,benzoyl",A3,B1,C1,none,R92,R92,none,0.534,A3B1C1,OCC12OC1C1C3OC4(c6ccccc6)OC3(C(=C)C)CC(C)C1(O4)C1C=C(C)C(OC(=O)c7ccccc7)C1(O)C2O,PD00017966,C34H36O9,588.653,Top1,1.0
