row ID,row m/z,row retention time,Dta-ap Peak area,Dbh-w Peak area,Dax-tl Peak area,Dgr-ap Peak area,Dfe-w Peak area,Dgem-w Peak area,Dgi-w Peak area,Dac-tl Peak area,Dyu-w Peak area,Dau-tl Peak area,Dre-tl Peak area,Dpa-tl Peak area,Dpe-w Peak area,Dat-ls Peak area,Dki-w Peak area,Dho-w Peak area,Dde-w Peak area,Dod-fr Peak area,Dod-b Peak area,Dod-l Peak area,Dod-r Peak area,Dod-s Peak area,Dje-fr Peak area,Dje-ft Peak area,Dge-fr Peak area,Dps-fr Peak area,Dps-ft Peak area,Dpo-fr Peak area,Dpo-l Peak area,Dpo-s Peak area,Wdo-w Peak area,Wla-w Peak area,Wsc-w Peak area,Wpi-w Peak area,Wli-w Peak area,Wpa-w Peak area,Win-l Peak area,Win-s Peak area,Wca-w Peak area,Wal-w Peak area,Wli-ap Peak area,Wli-r Peak area,Wst-w Peak area,Wnu-w Peak area,Wlu-w Peak area,Wmi-tl Peak area,Wde-w Peak area,Wtr Peak area,Ega-w Peak area,Eal-w Peak area,Ech-ft Peak area,Ech-b Peak area,Ech-l Peak area,Ech-s Peak area,Ech-fr Peak area,Sch-r Peak area,D Score,MD Score,type
1126.0,649.3007813,11.3547112,408979.1523,0.0,0.0,0.0,0.0,0.0,0.0,3278532.502,0.0,0.0,0.0,0.0,0.0,0.0,4711159.825,0.0,0.0,0.0,0.0,0.0,0.0,20500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367048.3574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,D
1139.0,653.3317769,12.04014617,7211070.719,0.0,0.0,3193215.128,685807.7477,0.0,2565407.285,3437701.862,199984.3396,0.0,666862.819,1796306.928,0.0,957165.2146,0.0,0.0,0.0,0.0,0.0,0.0,1424655.353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1170693.51,335191.1848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,D
1152.0,503.2275085,3.6891612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2600046.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0,D
1153.0,559.2185059,2.9183514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2412848.585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,D
1165.0,781.4525146,14.141011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3604333.335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,D
1172.0,457.3312334,10.76449769,769703.8296,1323875.503,1696494.74,1294006.925,1289909.076,1422992.811,0.0,1804639.076,1614177.703,403008.5148,0.0,895469.9048,1926154.153,416024.2415,992535.7678,606555.2913,486677.7923,0.0,0.0,0.0,141287.1019,1008271.217,0.0,0.0,0.0,0.0,0.0,0.0,1241325.297,2581502.384,0.0,0.0,0.0,0.0,217992.1698,1935594.075,1975673.077,234737.8305,0.0,171238.431,611877.0684,445064.2416,0.0,950776.7718,0.0,6768319.109,1149393.944,1239605.06,1198642.305,4838886.079,0.0,0.0,2285738.887,432339.7487,1369517.991,0.0,7,0,D
1182.0,651.3164673,7.4783491,8467862.786,0.0,0.0,5052422.042,0.0,0.0,494016.6926,4366315.435,219345.9891,0.0,7553249.249,0.0,0.0,218079.0743,0.0,0.0,0.0,0.0,0.0,0.0,354371.6745,0.0,0.0,0.0,1170122.164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1302208.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,D
1183.0,529.2792511,4.366488113,39000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2316979.643,0.0,0.0,54900000.0,0.0,0.0,1359099.735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31900000.0,0.0,0.0,0.0,0.0,389136.6483,0.0,4865783.591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8200085.87,0.0,0.0,0.0,0.0,0.0,0.0,10,0,D
1189.0,777.4180501,12.53468633,1287837.028,0.0,0.0,0.0,0.0,0.0,0.0,3417414.956,0.0,0.0,310244.576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,D
1195.0,675.3151661,11.46998882,5202166.387,0.0,0.0,2897321.823,0.0,0.0,1077491.37,2504702.766,0.0,0.0,1868850.563,425832.4794,0.0,494369.0762,0.0,0.0,0.0,1508454.743,4986484.726,5249127.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,586316.0568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,D
1209.0,603.3524658,8.81850567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2708778.84,0.0,0.0,0.0,0.0,10200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99900000.0,66100000.0,0.0,0.0,0.0,0.0,0.0,0.0,4963983.811,11500000.0,0.0,0.0,0.0,0.0,0.0,815943.1582,0.0,0.0,0.0,0.0,0.0,2238855.91,51000000.0,0.0,0.0,0.0,536317.1776,0.0,17,0,D
1213.0,496.2905038,1.862050991,224415.155,2261544.254,889529.1317,0.0,0.0,0.0,0.0,2686906.357,1413946.536,0.0,191702.7233,0.0,0.0,0.0,0.0,1116599.785,1121739.252,8328270.054,49000000.0,0.0,0.0,0.0,0.0,0.0,2688121.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,D
1223.0,543.2232056,2.81875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1405479.231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,D
1228.0,665.2958099,7.66361334,481694.582,0.0,0.0,1928980.206,234451.6341,0.0,169139.2045,1603546.956,0.0,0.0,3570187.096,0.0,0.0,0.0,0.0,0.0,0.0,617372.2685,0.0,0.0,6113991.552,603190.4714,0.0,0.0,236366.8513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,D
1241.0,529.208252,3.0953472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1845312.242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,D
1256.0,761.4258041,14.44455975,279991.6175,0.0,0.0,0.0,0.0,0.0,194262.5495,1622418.498,0.0,0.0,675251.3829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,D
1257.0,665.2952779,8.884450117,216312.8221,0.0,0.0,0.0,0.0,0.0,1266177.064,1762911.611,0.0,0.0,672145.8488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1776129.769,0.0,1489263.805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,D
1267.0,777.4196655,13.1777092,11600000.0,0.0,0.0,0.0,0.0,0.0,239886.7956,2091827.905,0.0,0.0,12300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157142.4864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,D
1274.0,649.3007507,8.319844086,1544260.295,315453.9558,0.0,1467091.502,0.0,0.0,1016866.39,2020765.07,695619.4701,0.0,1656613.77,7029365.645,0.0,182935.952,0.0,0.0,0.0,0.0,0.0,0.0,1511087.865,167038.6435,0.0,0.0,1378553.555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538727.7757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2229096.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0,D
1295.0,665.2948303,9.2811037,0.0,0.0,0.0,584612.9639,0.0,0.0,0.0,1186813.079,0.0,0.0,230671.5018,0.0,1150530.544,0.0,0.0,0.0,0.0,0.0,2103189.396,0.0,3194556.526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,D
1304.0,669.3276435,5.685113556,2007743.966,0.0,0.0,1289880.008,0.0,0.0,1030593.857,4221562.482,0.0,0.0,563577.1656,3233933.612,41400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1442171.415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,956315.4669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,22,MD
1307.0,358.2581207,2.061018447,0.0,484253.4614,1430492.592,438845.8932,0.0,0.0,0.0,457904.1409,435695.003,0.0,800463.2483,262471.7073,0.0,5399470.832,0.0,0.0,0.0,318298.8326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,638975.8371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,614905.1073,192599.6813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191100.4016,0.0,0.0,0.0,0.0,280275.4184,0.0,2989498.414,0.0,6,0,D
1316.0,681.2909568,4.708489171,3602446.202,2078425.823,1497185.452,0.0,714606.9839,0.0,24700000.0,1548289.543,4133314.472,0.0,4918563.441,2384451.101,0.0,242992.2369,0.0,0.0,11300000.0,0.0,0.0,0.0,1201156.417,676387.9913,0.0,0.0,742332.7938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0,D
1356.0,792.4678955,12.596222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1942589.581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,D
1377.0,503.2286377,4.2618973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1052428.381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,D
1389.0,545.2744293,3.71009865,634617.0342,0.0,0.0,0.0,0.0,0.0,3824834.148,975752.0553,0.0,0.0,521585.9783,0.0,0.0,630074.7074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268275.9837,22000000.0,0.0,0.0,0.0,0.0,1547925.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283760.0969,0.0,0.0,0.0,504955.9246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,D
1432.0,344.2431846,2.556738207,0.0,2048226.49,3673959.604,0.0,2306294.165,851632.8828,902468.6806,1165005.636,3544192.358,0.0,0.0,1251636.31,5090442.13,3652214.472,1996544.723,1523492.843,1975099.648,0.0,0.0,0.0,649998.3709,1001720.619,3223155.56,0.0,0.0,1450226.332,0.0,380242.3506,0.0,450796.6876,0.0,0.0,0.0,319893.676,0.0,562825.0791,0.0,0.0,0.0,171455.1889,800091.2145,0.0,0.0,0.0,7183677.712,7852490.172,0.0,0.0,0.0,4831610.429,0.0,1049392.327,0.0,9091626.607,18300000.0,0.0,6,0,D
1433.0,599.3577372,9.912247889,0.0,0.0,1168644.816,0.0,0.0,0.0,0.0,755491.7675,0.0,0.0,0.0,0.0,5156677.509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552958.0051,7328160.243,0.0,0.0,0.0,0.0,221070.1216,0.0,0.0,2729871.577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489440.4469,0.0,0.0,0.0,0.0,0.0,6705724.755,15,0,D
1437.0,663.2794685,7.061984738,0.0,0.0,0.0,351253.6901,0.0,0.0,0.0,856063.4086,0.0,0.0,208456.2497,240852.153,0.0,0.0,0.0,0.0,0.0,0.0,892721.6069,0.0,1388880.71,916798.5415,0.0,0.0,370518.5459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,D
1445.0,591.2588065,8.454772371,3734323.515,0.0,183690.3808,947959.0112,923891.8721,0.0,314343.2484,751374.2416,0.0,0.0,0.0,713502.6571,0.0,1128892.586,0.0,1638440.224,2156167.164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84600000.0,0.0,0.0,0.0,0.0,0.0,0.0,2175291.961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225154.7436,0.0,17300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,D
1448.0,795.5217508,12.75904535,2207664.988,0.0,3056817.134,3914042.698,3173315.257,0.0,961811.9256,2513360.296,2481295.735,0.0,3070534.219,0.0,885297.2518,2958538.948,0.0,0.0,0.0,0.0,5804473.32,3377347.638,0.0,0.0,0.0,0.0,0.0,1666316.784,0.0,0.0,355400.3872,416641.4144,0.0,3409039.3,1958672.661,1839478.709,5401052.394,0.0,3515355.311,2187460.791,6226984.575,6026664.381,3806612.693,3127046.657,1325172.103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,MD
1504.0,501.2123718,2.3507874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360894.2646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,D
1505.0,647.2854858,7.2428808,446355.1503,301262.5074,0.0,1190586.128,0.0,0.0,305634.302,342991.4347,964409.8056,0.0,1314505.75,1754845.329,0.0,0.0,0.0,0.0,5616246.111,0.0,190448.5304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,D
1513.0,510.3060989,1.823849388,0.0,693796.1452,0.0,0.0,0.0,0.0,0.0,1328804.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,887168.904,814386.2149,1043247.512,11500000.0,0.0,0.0,0.0,0.0,0.0,451578.6824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287070.2887,0.0,0.0,0.0,6,0,D
1521.0,543.2591414,6.184301109,30500000.0,4662457.052,0.0,0.0,8471152.718,0.0,7133589.198,344056.0348,417747.2305,0.0,4259050.171,0.0,0.0,5313371.342,0.0,0.0,0.0,0.0,396607.1589,0.0,702713.8477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448583.2047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,D
1528.0,501.21315,2.9911182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286243.2493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0,D
1541.0,619.2753296,2.1932535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1113582.789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1682163.184,2583255.946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,D
1555.0,665.2955221,6.46324575,0.0,0.0,0.0,0.0,0.0,0.0,1580970.27,971612.6134,0.0,0.0,2226792.066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1510718.797,657221.2692,0.0,0.0,1294771.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,D
1556.0,663.2802993,6.264491992,12800000.0,18600000.0,3617498.432,10100000.0,1754742.488,0.0,26900000.0,7031112.848,0.0,0.0,28100000.0,25000000.0,0.0,982827.4556,0.0,0.0,10700000.0,0.0,1422944.564,0.0,0.0,721911.8001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,D
1580.0,617.3102635,7.525843071,479760.0691,0.0,0.0,0.0,0.0,0.0,0.0,303585.8515,0.0,0.0,412181.6774,943322.9969,0.0,0.0,0.0,0.0,2122593.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189420.3389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,D
1614.0,665.2952538,8.710807113,2350386.579,0.0,0.0,0.0,0.0,0.0,2044415.848,913877.7842,0.0,0.0,16100000.0,767979.4867,495249.2273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551273.5708,521815.2718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,D
1618.0,633.3059133,11.73680867,10100000.0,0.0,0.0,15000000.0,0.0,0.0,0.0,517600.4955,2743246.021,0.0,0.0,36100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521266.1522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,D
1637.0,325.1429884,2.664040211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277018.3861,2498647.188,0.0,3047146.785,0.0,0.0,0.0,396608.2839,0.0,0.0,0.0,0.0,0.0,0.0,2706535.809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,572338.5343,0.0,0.0,0.0,2533769.506,186494.1904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1597092.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,D
1647.0,655.3476868,7.769629427,440821.6323,0.0,0.0,0.0,0.0,0.0,281900.8463,270841.4548,0.0,0.0,267742.6307,981761.2447,2302491.111,0.0,0.0,337327.0868,11700000.0,0.0,0.0,0.0,311634.197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588793.4141,0.0,0.0,0.0,0.0,201976.2658,0.0,0.0,16800000.0,0.0,0.0,3297876.817,1783167.252,0.0,0.0,610351.6039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,D
1680.0,663.2802673,7.21926316,0.0,0.0,0.0,0.0,0.0,0.0,586607.2481,520463.2868,0.0,0.0,724723.6761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,632891.8233,0.0,348633.5478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,D
1698.0,767.5090976,14.01903767,0.0,0.0,0.0,0.0,0.0,2099647.132,0.0,804431.2659,0.0,0.0,150000000.0,6831951.941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13100000.0,229451.5793,0.0,41000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235392.8722,0.0,0.0,0.0,0.0,0.0,4542832.39,0.0,0.0,0.0,0.0,0.0,10,0,D
1701.0,501.2123667,3.2438664,3128672.343,0.0,0.0,0.0,0.0,0.0,0.0,191456.6151,0.0,0.0,38200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165131.7868,0.0,0.0,0.0,0.0,0.0,264274.4061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271130.1089,0.0,12,0,D
1711.0,681.2912038,4.90413955,2381237.638,1177675.962,1204876.676,17700000.0,0.0,0.0,1128369.177,202270.6132,3069791.988,0.0,4130386.642,2027253.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,655418.696,1622138.175,0.0,0.0,408312.8831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,D
1719.0,617.3683908,9.921389486,0.0,0.0,367821.5755,0.0,0.0,0.0,0.0,410266.8552,0.0,0.0,0.0,0.0,3907056.309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5598460.066,0.0,0.0,0.0,0.0,0.0,0.0,648020.9141,2235901.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10400000.0,18,0,D
1750.0,501.2125397,4.9893224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234240.4622,0.0,0.0,2393119.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,D
