row ID,row m/z,row retention time,Dta-ap Peak area,Dbh-w Peak area,Dax-tl Peak area,Dgr-ap Peak area,Dfe-w Peak area,Dgem-w Peak area,Dgi-w Peak area,Dac-tl Peak area,Dyu-w Peak area,Dau-tl Peak area,Dre-tl Peak area,Dpa-tl Peak area,Dpe-w Peak area,Dat-ls Peak area,Dki-w Peak area,Dho-w Peak area,Dde-w Peak area,Dod-fr Peak area,Dod-b Peak area,Dod-l Peak area,Dod-r Peak area,Dod-s Peak area,Dje-fr Peak area,Dje-ft Peak area,Dge-fr Peak area,Dps-fr Peak area,Dps-ft Peak area,Dpo-fr Peak area,Dpo-l Peak area,Dpo-s Peak area,Wdo-w Peak area,Wla-w Peak area,Wsc-w Peak area,Wpi-w Peak area,Wli-w Peak area,Wpa-w Peak area,Win-l Peak area,Win-s Peak area,Wca-w Peak area,Wal-w Peak area,Wli-ap Peak area,Wli-r Peak area,Wst-w Peak area,Wnu-w Peak area,Wlu-w Peak area,Wmi-tl Peak area,Wde-w Peak area,Wtr Peak area,Ega-w Peak area,Eal-w Peak area,Ech-ft Peak area,Ech-b Peak area,Ech-l Peak area,Ech-s Peak area,Ech-fr Peak area,Sch-r Peak area,D Score,MD Score,type,elemental composition,identification,same composition,adduct ion,same peak,C10 loss,C10 loss_ion_pair,C10 loss_intensity_pair,C10 loss_score,C14 loss,C14 loss_ion_pair,C14 loss_intensity_pair,C14 loss_score,C9 loss,C9 loss_ion_pair,C9 loss_intensity_pair,C9 loss_score,C3 loss,C3 loss_ion_pair,C3 loss_intensity_pair,C3 loss_score,C2 loss,C2 loss_ion_pair,C2 loss_intensity_pair,C2 loss_score,C7 loss,C7 loss_ion_pair,C7 loss_intensity_pair,C7 loss_score,C5 loss,C5 loss_ion_pair,C5 loss_intensity_pair,C5 loss_score,C4 loss,C4 loss_ion_pair,C4 loss_intensity_pair,C4 loss_score,C10 ion,C10 ion_intensity,C10 ion_score,C14 ion,C14 ion_intensity,C14 ion_score,C15 ion,C15 ion_intensity,C15 ion_score,C16 ion,C16 ion_intensity,C16 ion_score,C17 ion,C17 ion_intensity,C17 ion_score,C18 ion,C18 ion_intensity,C18 ion_score,C19 ion,C19 ion_intensity,C19 ion_score,C20 ion,C20 ion_intensity,C20 ion_score,C27 ion,C27 ion_intensity,C27 ion_score,Acyl A ion,Acyl A ion_intensity,Acyl A ion_score,IHD,A part,B part,C part,C-12,C-18,olefinic position,M part,Sub No.,Sub Carbon,Sub_An,Acyl part,Correct Acyl part,A_id,B_id,C_id,M_id,R1_id,R2_id,R3_id,R4_id,R5_id,R6_id,R7_id,R8_id,Total Score,Aglycone Type,Annotation SMILES,Annotation ID,Annotation Formula,Annotation MW,Top K,confidence score
3793,816.5609,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4521445.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1244648.879,18800000.0,0.0,0.0,0.0,0.0,0.0,0.0,6806796.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1894548.689,0,9,MD,C47H77O10N1,possibly undescribed,none,[M+NH4]+,none,C10H18O2,C30H38O7 / C20H20O5,7800.0 / 2200.0,0.0236,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,C15H22O2,2900.00,0.0290,none,none,none,none,none,none,none,none,none,none,none,none,C20H20O5,2200.00,0.0220,none,none,none,none,none,none,10.0,1-alkyl-3-one,others,"9,13,14-orthoester",no C-12,no C-18,others,C10 ring with no substituent,4,"C2,C5",C2*1+C5*3,others,"acyl,2-methylbutyryl,2-methylbutyryl,2-methylbutyryl",A6,none,C1,M2,R1,R4,R4,R4,none,none,none,none,0.022,none,,,,0.0,Top1,1.0
3823,789.3487,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,782570.3233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,MD,C44H52O13,possibly undescribed,none,[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C30H34O6 / C27H30O4,3900.0 / 2900.0,0.0263,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,C19H16O2,2100.00,0.0210,none,none,none,C27H30O4,2900.00,0.0290,C7H4O,3700.00,0.0370,19.0,1-alkyl-3-one,"5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,no C-18,others,others,0,others,,benzoyl(0.04),none,A6,B1,C1,none,none,none,none,none,none,none,none,none,0.0923,A6B1C1,,,,0.0,Top1,1.0
3834,567.3163,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,894873.6201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,MD,C30H46O10,possibly undescribed,none,[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C30H38O6 / C27H34O4,2800.0 / 2400.0,0.0225,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,C27H34O4,2400.00,0.0240,none,none,none,8.0,1-alkyl-3-one,"5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,no C-18,others,others,0,others,,others,none,A6,B1,C1,none,none,none,none,none,none,none,none,none,0.0465,A6B1C1,,,,0.0,Top1,1.0
3841,669.326,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,827066.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198133.1346,0.0,0.0,0.0,1464900.347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5375946.131,9,18,MD,C37H48O11,possibly undescribed,(DA45)std_daphnepedunin D isomer,[M+H]+,none,C10H18O2,C30H34O5 / C20H16O3,8400.0 / 4600.0,0.041,C14H24O4,C30H38O7 / C16H14O3,12000.0 / 2100.0,0.0293,none,none,none,none,C3H4O2,C30H38O7 / C27H34O5,12000.0 / 17000.0,0.1078,none,none,none,none,none,none,none,none,C5H10O2,C25H28O2 / C20H18O4,2900.0 / 4100.0,0.0261,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,C17H16O2,3500.00,0.0350,C18H16O1,2500.00,0.0250,C19H18O3,6800.00,0.0680,C20H20O5,2100.00,0.0210,C27H34O5,17000.00,0.1700,C7H4O,4600.00,0.0460,14.0,1-alkyl-3-one,"5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,no C-18,others,C10 ring with no substituent,2,"C2,C5",C2*1+C5*1,benzoyl(0.05),"acyl,2-methylbutyryl",A6,B1,C1,M2,R1,R4,none,none,none,none,none,none,0.3798,A6B1C1M2,,,,0.0,Top1,1.0
3841,669.326,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,827066.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198133.1346,0.0,0.0,0.0,1464900.347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5375946.131,9,18,MD,C37H48O11,possibly undescribed,(DA45)std_daphnepedunin D isomer,[M+H]+,none,C10H18O2,C30H34O5 / C20H16O3,8400.0 / 4600.0,0.041,C14H24O4,C30H38O7 / C16H14O3,12000.0 / 2100.0,0.0293,none,none,none,none,C3H4O2,C30H38O7 / C27H34O5,12000.0 / 17000.0,0.1078,none,none,none,none,none,none,none,none,C5H10O2,C25H28O2 / C20H18O4,2900.0 / 4100.0,0.0261,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,C17H16O2,3500.00,0.0350,C18H16O1,2500.00,0.0250,C19H18O3,6800.00,0.0680,C20H20O5,2100.00,0.0210,C27H34O5,17000.00,0.1700,C7H4O,4600.00,0.0460,14.0,1-alkyl-3-one,"5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,no C-18,others,C10 ring with no substituent,1,C7,C7*1,benzoyl(0.05),benzoyl,A6,B1,C1,M2,R92,none,none,none,none,none,none,none,0.3798,A6B1C1M2,c8ccccc8C(=O)OCC12OC1C1C3OC45CCCCCCCC(C)C6C(C)C(=O)C(O)(C2O)C6C1(O4)C(C)CC3(C(=C)C)O5,PD01130553,C37H48O9,636.782,Top1,1.0
3841,669.326,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,827066.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198133.1346,0.0,0.0,0.0,1464900.347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5375946.131,9,18,MD,C37H48O11,possibly undescribed,(DA45)std_daphnepedunin D isomer,[M+H]+,none,C10H18O3,C27H34O5 / C17H16O2,17000.0 / 3500.0,0.0442,C14H24O4,C30H38O7 / C16H14O3,12000.0 / 2100.0,0.0293,none,none,none,none,C3H4O2,C30H38O7 / C27H34O5,12000.0 / 17000.0,0.1078,none,none,none,none,none,none,none,none,C5H10O2,C25H28O2 / C20H18O4,2900.0 / 4100.0,0.0261,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,C17H16O2,3500.00,0.0350,C18H16O2,3700.00,0.0370,C19H16O2,6000.00,0.0600,C20H20O5,2100.00,0.0210,C27H34O5,17000.00,0.1700,C7H4O,4600.00,0.0460,14.0,1-alkyl-3-one,"5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,no C-18,others,others,0,others,,benzoyl(0.05),none,A6,B1,C1,none,none,none,none,none,none,none,none,none,0.3798,A6B1C1,,,,0.0,Top1,1.0
3842,639.3507,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589760.1336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291485.1401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547713.1754,0,14,MD,C19H58O22,possibly undescribed,"(DA38)std_wikstromacrin isomer, (DA39)std_pimela factor P2 isomer",[M+H]+,none,C10H18O3,C27H34O5 / C17H16O2,2100.0 / 1900.0,0.0182,none,none,none,none,C9H16O2,C29H36O6 / C20H20O4,17000.0 / 2600.0,0.0397,C3H4O2,C20H20O4 / C17H16O2,2600.0 / 1900.0,0.0172,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,C14H14O3,5900.00,0.0590,none,none,none,none,none,none,C17H16O2,1900.00,0.0190,C18H16O2,4300.00,0.0430,C19H16O2,1700.00,0.0170,none,none,none,C27H32O4,5800.00,0.0580,C7H4O,4700.00,0.0470,-9.0,1-alkyl-3-one,"5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,no C-18,others,C9 ring with no substituent,0,others,,benzoyl(0.05),none,A6,B1,C1,M1,none,none,none,none,none,none,none,none,0.1809,A6B1C1M1,OCC12OC1C1C3OC45CCCCCCCCC6C(C)C(=O)C(O)(C2O)C6C1(O4)C(C)CC3(C(=C)C)O5,PD01121453,C29H42O8,518.647,Top1,1.0
3842,639.3507,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589760.1336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291485.1401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547713.1754,0,14,MD,C19H58O22,possibly undescribed,"(DA38)std_wikstromacrin isomer, (DA39)std_pimela factor P2 isomer",[M+H]+,none,C10H18O2,C27H32O4 / C17H14O2,5800.0 / 1800.0,0.0185,none,none,none,none,C9H16O2,C29H36O6 / C20H20O4,17000.0 / 2600.0,0.0397,C3H4O2,C20H20O4 / C17H16O2,2600.0 / 1900.0,0.0172,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,C14H14O3,5900.00,0.0590,none,none,none,none,none,none,C17H16O2,1900.00,0.0190,C18H16O2,4300.00,0.0430,C19H16O2,1700.00,0.0170,none,none,none,C27H32O4,5800.00,0.0580,C7H4O,4700.00,0.0470,-9.0,1-alkyl-3-one,"5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,no C-18,others,C10 ring with no substituent,0,others,,benzoyl(0.05),none,A6,B1,C1,M2,none,none,none,none,none,none,none,none,0.1412,A6B1C1M2,OCC12OC1C1C3OC45CCCCCCCC(C)C6C(C)C(=O)C(O)(C2O)C6C1(O4)C(C)CC3(C(=C)C)O5,PD01121457,C30H44O8,532.674,Top2,0.781
3842,639.3507,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589760.1336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291485.1401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547713.1754,0,14,MD,C19H58O22,possibly undescribed,"(DA38)std_wikstromacrin isomer, (DA39)std_pimela factor P2 isomer",[M+H]+,none,C10H16O2,C27H32O4 / C17H16O2,5800.0 / 1900.0,0.0191,none,none,none,none,C9H16O2,C29H36O6 / C20H20O4,17000.0 / 2600.0,0.0397,C3H4O2,C20H20O4 / C17H16O2,2600.0 / 1900.0,0.0172,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,C14H14O3,5900.00,0.0590,none,none,none,none,none,none,C17H16O2,1900.00,0.0190,C18H16O2,4300.00,0.0430,C19H16O2,1700.00,0.0170,none,none,none,C27H32O4,5800.00,0.0580,C7H4O,4700.00,0.0470,-9.0,1-alkyl-3-one,"5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,no C-18,others,C10 ring with one substituent,0,others,,benzoyl(0.05),none,A6,B1,C1,M3,none,none,none,none,none,none,none,none,0.1412,A6B1C1M3,OCC12OC1C1C3OC45C(O)CCCCCCC(C)C6C(C)C(=O)C(O)(C2O)C6C1(O4)C(C)CC3(C(=C)C)O5,PD01121461,C30H44O9,548.673,Top2,0.781
3848,669.3272,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,875253.1445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348927.8148,0.0,0.0,0.0,5102555.854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,MD,C37H48O11,possibly undescribed,(DA45)std_daphnepedunin D isomer,[M+H]+,none,C10H18O2,C30H36O6 / C20H18O4,3500.0 / 2100.0,0.0187,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,C14H14O3,2900.00,0.0290,none,none,none,none,none,none,C17H16O3,2200.00,0.0220,C18H16O1,1700.00,0.0170,none,none,none,none,none,none,none,none,none,C7H4O,11000.00,0.1100,14.0,1-alkyl-3-one,"5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,no C-18,others,C10 ring with no substituent,2,"C2,C5",C2*1+C5*1,benzoyl(0.11),"acyl,2-methylbutyryl",A6,B1,C1,M2,R1,R4,none,none,none,none,none,none,0.132,A6B1C1M2,,,,0.0,Top1,1.0
3848,669.3272,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,875253.1445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348927.8148,0.0,0.0,0.0,5102555.854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,MD,C37H48O11,possibly undescribed,(DA45)std_daphnepedunin D isomer,[M+H]+,none,C10H18O2,C30H36O6 / C20H18O4,3500.0 / 2100.0,0.0187,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,C14H14O3,2900.00,0.0290,none,none,none,none,none,none,C17H16O3,2200.00,0.0220,C18H16O2,2000.00,0.0200,none,none,none,none,none,none,none,none,none,C7H4O,11000.00,0.1100,14.0,1-alkyl-3-one,"5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,no C-18,others,C10 ring with no substituent,1,C7,C7*1,benzoyl(0.11),benzoyl,A6,B1,C1,M2,R92,none,none,none,none,none,none,none,0.132,A6B1C1M2,c8ccccc8C(=O)OCC12OC1C1C3OC45CCCCCCCC(C)C6C(C)C(=O)C(O)(C2O)C6C1(O4)C(C)CC3(C(=C)C)O5,PD01130553,C37H48O9,636.782,Top1,1.0
3920,549.3068,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368470.2715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172611.2964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1483391.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,MD,C30H44O9,possibly undescribed,"(DA34)std_daphnepedunin B isomer, (DA35)std_daphnepedunin A isomer, (DA36)std_daphnepedunin G isomer, (DA37)std_daphnepedunin H isomer",[M+H]+,none,C10H16O2,C30H36O5 / C20H20O3,7600.0 / 2300.0,0.0239,C14H24O4,C30H38O6 / C16H14O2,6400.0 / 2300.0,0.0224,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,C19H20O2,1500.00,0.0150,C20H20O3,2300.00,0.0230,C27H34O2,1400.00,0.0140,none,none,none,9.0,1-alkyl-3-one,"5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,no C-18,others,C10 ring with one substituent,0,others,,others,none,A6,B1,C1,M3,none,none,none,none,none,none,none,none,0.037,A6B1C1M3,OCC12OC1C1C3OC45C(O)CCCCCCC(C)C6C(C)C(=O)C(O)(C2O)C6C1(O4)C(C)CC3(C(=C)C)O5,PD01121461,C30H44O9,548.673,Top1,1.0
3920,549.3068,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368470.2715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172611.2964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1483391.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,MD,C30H44O9,possibly undescribed,"(DA34)std_daphnepedunin B isomer, (DA35)std_daphnepedunin A isomer, (DA36)std_daphnepedunin G isomer, (DA37)std_daphnepedunin H isomer",[M+H]+,none,C10H18O3,C30H38O6 / C20H20O3,6400.0 / 2300.0,0.0224,C14H24O4,C30H38O6 / C16H14O2,6400.0 / 2300.0,0.0224,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,C19H20O2,1500.00,0.0150,C20H20O3,2300.00,0.0230,C27H34O2,1400.00,0.0140,none,none,none,9.0,1-alkyl-3-one,"5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,no C-18,others,others,0,others,,others,none,A6,B1,C1,none,none,none,none,none,none,none,none,none,0.037,A6B1C1,,,,0.0,Top1,1.0
3945,580.3081,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248374.6601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,MD,C12H53O23N1,possibly undescribed,none,[M+NH4]+,none,C10H18O2,C30H38O6 / C20H20O4,4200.0 / 5000.0,0.0392,none,none,none,none,none,none,none,none,C3H4O2,C20H20O4 / C17H16O2,5000.0 / 5300.0,0.0487,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,C15H22O3,2200.00,0.0220,none,none,none,C17H16O2,5300.00,0.0530,none,none,none,C19H20O3,3500.00,0.0350,none,none,none,C27H32O4,2100.00,0.0210,none,none,none,-13.0,1-alkyl-3-one,"5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,no C-18,others,C10 ring with no substituent,0,others,,others,none,A6,B1,C1,M2,none,none,none,none,none,none,none,none,0.1227,A6B1C1M2,OCC12OC1C1C3OC45CCCCCCCC(C)C6C(C)C(=O)C(O)(C2O)C6C1(O4)C(C)CC3(C(=C)C)O5,PD01121457,C30H44O8,532.674,Top1,1.0
4019,773.3527,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419678.3511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3865825.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,15,MD,C44H52O12,possibly undescribed,none,[M+H]+,none,C10H14O2,C30H34O5 / C20H20O3,5500.0 / 7100.0,0.0502,none,none,none,none,C9H16O2,C29H34O4 / C20H18O2,12000.0 / 6400.0,0.0572,C3H4O2,C30H36O6 / C27H32O4,7700.0 / 5500.0,0.0495,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,C17H16O1,2300.00,0.0230,C18H18O1,5000.00,0.0500,C19H18O1,7000.00,0.0700,C20H20O3,7100.00,0.0710,C27H32O4,5500.00,0.0550,C7H4O,19000.00,0.1900,19.0,1-alkyl-3-ol,"5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,no C-18,others,C9 ring with no substituent,5,"C2,C7",C2*4+C7*1,benzoyl(0.19),"acyl,acyl,acyl,acyl,benzoyl",A8,B1,C1,M1,R1,R1,R1,R1,R92,none,none,none,0.4457,A8B1C1M1,,,,0.0,Top1,1.0
4019,773.3527,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419678.3511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3865825.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,15,MD,C44H52O12,possibly undescribed,none,[M+H]+,none,C10H14O2,C30H34O5 / C20H20O3,5500.0 / 7100.0,0.0502,none,none,none,none,C9H16O2,C29H34O4 / C20H18O2,12000.0 / 6400.0,0.0572,C3H4O2,C30H36O6 / C27H32O4,7700.0 / 5500.0,0.0495,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,C17H16O1,2300.00,0.0230,C18H18O1,5000.00,0.0500,C19H18O1,7000.00,0.0700,C20H20O3,7100.00,0.0710,C27H32O4,5500.00,0.0550,C7H4O,19000.00,0.1900,19.0,1-alkyl-3-ol,"5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,no C-18,others,C9 ring with no substituent,4,"C2,C4,C7",C2*2+C7*1+C4*1,benzoyl(0.19),"acyl,acyl,benzoyl,isobutyryl",A8,B1,C1,M1,R1,R1,R92,R3,none,none,none,none,0.4457,A8B1C1M1,,,,0.0,Top1,1.0
4019,773.3527,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419678.3511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3865825.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,15,MD,C44H52O12,possibly undescribed,none,[M+H]+,none,C10H14O2,C30H34O5 / C20H20O3,5500.0 / 7100.0,0.0502,none,none,none,none,C9H16O2,C29H34O4 / C20H18O2,12000.0 / 6400.0,0.0572,C3H4O2,C30H36O6 / C27H32O4,7700.0 / 5500.0,0.0495,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,C17H16O1,2300.00,0.0230,C18H18O1,5000.00,0.0500,C19H18O1,7000.00,0.0700,C20H20O3,7100.00,0.0710,C27H32O4,5500.00,0.0550,C7H4O,19000.00,0.1900,19.0,1-alkyl-3-ol,"5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,no C-18,others,C9 ring with no substituent,3,"C4,C7",C7*1+C4*2,benzoyl(0.19),"benzoyl,isobutyryl,isobutyryl",A8,B1,C1,M1,R92,R3,R3,none,none,none,none,none,0.4457,A8B1C1M1,,,,0.0,Top1,1.0
