row ID,row m/z,row retention time,20220601_100AGC_pluskal_mce_1D1_A1_id.mzML Peak area,VGF141_H06_pos.mzML Peak area,VGF141_A07_pos.mzML Peak area,VGF141_G06_pos.mzML Peak area,VGF142_A05_pos.mzML Peak area,VGF142_B03_pos.mzML Peak area,ThyW01_500ppm_cent_pos.mzML Peak area,Thy50_01_500ppm_cent_pos.mzML Peak area,ThyE01_500ppm_cent_pos.mzML Peak area,ThyW02_500ppm_cent_pos.mzML Peak area,ThyE02_500ppm_cent_pos.mzML Peak area,Thy50_02_500ppm_cent_pos.mzML Peak area
38178,217.1586893,7.790451,0,0,0,0,0,0,0,0,0,0,583798.8,457392.2
38187,601.206907,7.790724,0,0,0,0,0,0,0,0,0,38632.04,192292.64,196900.28
38206,845.55894,7.7915726,0,0,152759.66,0,0,0,0,0,0,0,0,0
38214,890.7127592,7.7916207,0,0,0,0,0,51767.945,0,0,0,0,0,0
38224,549.248443,7.7941775,0,0,0,0,0,0,0,0,0,76877.17,548663.6,404259.78
38232,201.16377,7.795761,0,0,0,0,0,0,0,0,0,0,283600.78,264307.88
38236,411.3629671,7.7984986,0,653622.4,538273,213336.45,726064,1230632,0,0,0,0,0,0
38246,550.2518767,7.7997537,0,0,0,0,0,0,0,0,0,0,190271.88,0
38257,267.1015706,7.8013268,0,0,0,0,0,0,0,0,0,402231.25,3490868.5,2975346.5
38266,562.5214832,7.803636,0,0,3616.8013,0,0,81487.766,0,0,0,0,0,0
38277,814.6414004,7.807296,0,95074.08,8756.604,0,0,0,0,0,0,0,0,0
38287,275.200531,7.808446,0,0,0,0,0,0,25467.203,51183.1,0,0,0,0
38297,871.5766663,7.811386,0,0,921047,0,0,26977.498,0,0,0,0,0,0
38304,627.223086,7.811917,0,0,0,0,0,0,0,0,0,43582.496,819767.94,827651.3
38318,533.2533323,7.8155007,0,0,0,0,0,0,0,0,0,29504.49,138036.66,131080.61
38319,567.2015516,7.8155007,0,0,0,0,0,0,0,0,0,102515.79,976388.4,1086256.6
38325,536.5056333,7.815998,0,24771.629,39625.242,0,17313.285,213044.44,0,0,0,0,0,0
38344,568.2049583,7.820891,0,0,0,0,0,0,0,0,0,0,357083.47,0
38359,203.1794231,7.8228555,0,0,0,0,0,0,0,0,0,1020866.4,334009.12,345628.72
38382,583.1965304,7.826326,0,0,0,0,0,0,0,0,0,54158.25,1263469.8,1320798.2
38391,221.1899451,7.8298225,0,0,0,0,0,0,0,0,0,244736.97,70254.49,114321.53
38392,257.1511627,7.830852,0,0,0,0,0,0,0,0,0,91450.69,250088.45,156236.1
38425,429.3746325,7.8360066,0,0,17252.662,0,0,177738.69,0,0,0,0,0,0
38426,565.2434159,7.8363624,0,0,0,0,0,0,0,0,0,214700.97,551561.1,593388.56
38427,587.2256216,7.8363624,0,0,0,0,0,0,0,0,0,41451.734,140700.39,181015.86
38435,525.2110503,7.8378663,0,0,0,0,0,0,13867.341,21593.127,0,49930.664,157754.92,169611.61
38436,393.3532271,7.837945,0,0,0,0,50936.38,147917.27,0,0,0,0,0,0
38448,566.246828,7.8443084,0,0,0,0,0,0,0,0,0,0,0,200146.62
38458,625.2071519,7.847517,0,0,0,0,0,0,0,0,0,22348.816,1077644.1,1169961.1
38460,395.3687113,7.847947,0,0,364298.94,0,0,0,0,0,0,0,0,0
38461,829.5638585,7.847947,0,0,489941.56,0,0,0,0,0,0,0,0,0
38466,844.6895446,7.849884,0,111016.93,94500.484,122711.66,0,51692.992,0,0,0,0,0,0
38470,381.3533856,7.8518105,0,46154.8,143284.08,33833.586,137219,291817.75,0,0,0,0,0,0
38475,626.210605,7.8521214,0,0,0,0,0,0,0,0,0,0,371096.6,0
38481,381.3529571,7.854379,0,60813.688,0,0,0,0,0,0,0,0,0,0
38497,556.5318335,7.859004,0,36643.86,36493.332,0,12264.248,35692.23,0,0,0,0,0,0
38518,693.5863369,7.8652573,0,0,0,0,0,197861.38,0,0,0,0,0,0
38522,739.5893312,7.8663464,0,56396.63,75366.19,48582.734,18843.543,0,0,0,0,0,0,0
38523,705.5849967,7.868699,0,0,0,18455.74,0,154739.2,0,0,0,0,0,0
38529,586.5221172,7.870592,0,0,0,0,24859.83,90289.75,0,0,0,0,0,0
38530,917.5421272,7.871281,0,179094.78,0,99921.59,0,0,0,0,0,0,0,0
38551,313.1071305,7.8785996,0,0,0,0,0,0,0,23629.469,0,0,280027.62,214448.73
38590,317.0785171,7.889971,0,0,0,0,0,0,0,0,0,0,216214.53,155106.86
38592,569.2748777,7.8899713,0,0,0,0,0,0,0,0,0,0,600844.4,526080.75
38594,295.0965632,7.8910203,0,0,0,0,0,0,0,0,0,30647.549,2756087,2093954.2
38603,237.1849027,7.8944917,0,0,0,0,0,0,0,0,0,515410.56,777195.4,563957.9
38620,277.2162138,7.8968105,0,0,0,0,0,0,71796.234,130629.2,0,0,0,0
38626,629.1845013,7.898126,0,0,0,0,0,0,0,0,0,21205.695,120810.445,143777.36
38640,902.7460288,7.9022083,0,57269.137,0,0,0,0,0,0,0,0,0,0
38643,503.2276703,7.902871,0,0,0,0,0,0,74712.05,113241.61,0,0,0,0
38651,942.7407139,7.9039426,0,0,84107.48,0,0,0,0,0,0,0,0,0
38662,641.2021346,7.905841,0,0,0,0,0,0,0,0,0,0,208197.7,243590.3
38664,663.1841323,7.905879,0,0,0,0,0,0,0,0,0,0,197731.22,259359.95
38672,583.2540833,7.9093823,0,0,0,0,0,0,0,0,0,209172,720069,632994.25
38675,331.1880294,7.909712,0,0,0,0,0,0,33251.605,73028.54,43332.418,0,0,0
38683,843.5436721,7.912055,0,0,108667.99,0,0,0,0,0,0,0,0,0
38684,845.5590821,7.912055,0,0,452260.78,0,0,0,0,0,0,0,0,0
38688,597.2122713,7.9141655,0,0,0,0,0,0,0,0,0,109064.76,1705633.4,1807310.1
38708,652.5908849,7.9185977,0,123567.13,0,0,0,0,0,0,0,0,0,0
38710,901.5476546,7.919014,0,252608.2,15156.163,43261.27,0,0,0,0,0,0,0,0
38712,613.2072922,7.919739,0,0,0,0,0,0,0,0,0,15872.543,338919.22,344522.6
38713,291.1955041,7.9202013,0,0,0,0,0,0,205001.58,454817.62,237065.08,7557.268,0,0
38716,567.2016631,7.9215164,0,0,0,0,0,0,0,0,0,0,277636.62,291508.8
38736,201.1637948,7.9267225,0,0,0,0,0,0,0,0,0,0,697720.75,564863
38737,219.1743401,7.9267225,0,0,0,0,0,0,0,0,0,0,407685.12,329602.78
38740,343.117682,7.926908,0,0,0,0,0,0,0,0,0,14369.591,577768.44,503562.2
38742,521.2381602,7.927156,0,0,0,0,0,0,25122.598,59013.91,0,0,0,0
38754,458.4003871,7.9329553,0,118195.1,59273.316,6560.736,24363.566,5338.619,0,0,0,0,0,0
38755,559.2174342,7.933279,0,0,0,0,0,0,59390.996,88866.6,0,0,0,0
38758,442.4052083,7.93422,0,93762.94,63189.55,4682.4346,22159.07,0,0,0,0,0,0,0
38763,491.1701407,7.9346294,0,0,0,0,0,0,0,0,0,13493.913,206264.8,200254.3
38765,273.184901,7.9347053,0,0,0,0,0,0,32264.023,82026.05,56197.055,0,0,0
38779,798.6469855,7.936737,0,88168.9,0,0,0,0,0,0,0,0,0,0
38780,803.6015429,7.936737,0,38937.68,0,0,0,0,0,0,0,0,0,0
38787,395.3685595,7.9380226,0,215101.06,239402.05,258839.27,586409.06,1301632.2,0,0,0,0,0,0
38795,798.6084464,7.938076,0,0,132058,0,0,0,0,0,0,0,0,0
38801,871.5742528,7.9385843,0,0,493502.06,0,17888.572,0,0,0,0,0,0,0
38803,684.6509826,7.940012,0,26318.287,0,82631.39,43247.45,0,0,0,0,0,0,0
38827,627.2228123,7.9491334,0,0,0,0,0,0,0,0,0,43834.59,934528.6,1057220.9
38830,413.3787035,7.950489,0,547358.4,339763.97,57777.094,230662.97,583125.1,0,0,0,0,0,0
38831,611.1898726,7.9505653,0,0,0,0,3221.7537,0,0,0,0,0,261145.5,280745.22
38832,960.7515546,7.9517593,0,0,114351.2,10346.012,0,0,0,0,0,0,0,0
38834,454.4054568,7.9524755,0,31815.334,16628.398,0,49406.1,61155.9,0,0,0,0,0,0
38849,259.1667928,7.9532905,0,0,0,0,0,0,0,0,0,169356.5,140607.61,107544.67
38861,565.2434294,7.9560666,0,0,0,0,0,0,0,0,0,170757.33,505195.44,420579.88
38881,601.4800143,7.960079,0,9075.52,21025.965,0,30210.781,0,0,0,0,0,0,0
38896,772.5953828,7.9658704,0,0,33927.05,0,34174.754,13010.271,0,0,0,0,0,0
38897,777.5507993,7.9658704,0,0,18638.568,0,63554.637,15812.133,0,0,0,0,0,0
38906,633.1734982,7.9683905,0,0,0,0,0,0,0,0,0,0,429408.66,489710.9
38908,668.6208922,7.9691763,0,0,0,10294.191,126951.94,0,0,0,0,0,0,0
38916,470.4004247,7.971281,0,11561.83,8989.289,0,49951.355,6290.081,0,0,0,0,0,0
38926,761.5919662,7.9735622,0,65706.56,0,0,0,28465.291,0,0,0,0,0,0
38936,335.1829503,7.9756217,0,0,0,0,0,0,0,0,0,109141.4,0,0
38938,152.1069964,7.9759235,0,0,0,0,0,0,34043.49,37200.83,18628.1,0,0,0
38939,425.1836432,7.9759235,0,0,0,0,0,0,118230.48,152881.48,81528.64,0,0,0
38942,217.1586703,7.97692,0,0,0,0,0,0,0,7357.5127,0,236196.6,583783.25,465402.06
38965,298.1154902,7.97892,0,0,0,0,0,0,0,0,0,0,4465092,3439514.2
38973,565.1859633,7.97892,0,0,0,0,0,0,0,0,0,0,227529.52,246612.4
38975,593.2172384,7.97892,0,0,0,0,0,0,0,0,0,0,389134.75,277767.9
38978,385.191091,7.979891,0,0,0,0,0,0,55946.766,61502.16,27719.883,0,0,0
38979,403.2016041,7.979891,0,0,0,0,0,0,100191.47,105131.89,49921.98,0,0,0
38996,205.1950725,7.981278,0,0,0,0,0,0,0,0,0,411799.28,848052,597784.7
38999,297.1121251,7.9813347,0,0,0,0,0,0,0,0,0,847567.44,2.29E+07,1.77E+07
39000,319.0941786,7.9813347,0,0,0,0,0,0,0,0,0,36535.184,1228519.5,966705.7
39004,580.5314982,7.981906,0,73747.09,50988.816,8028.9966,33879.402,0,0,0,0,0,0,0
39047,123.1167895,7.9882483,0,0,0,0,0,0,0,0,0,346905,663774.75,448074.6
39049,583.1965623,7.988524,0,0,0,0,0,0,0,0,0,13450.069,546285.75,509748.88
39052,566.4427343,7.989199,0,0,0,0,24848.508,0,0,0,0,0,0,0
39083,567.201532,7.9919815,0,0,0,0,0,0,0,0,0,250158.28,2918459,3045934.8
39084,589.1835753,7.9919815,0,0,0,0,0,0,0,0,0,27939.816,300138.25,335519.9
39100,189.1637439,7.9973664,0,0,0,0,0,0,0,0,0,65778.74,0,0
39109,253.1797806,7.998902,0,0,0,0,0,0,0,0,0,93835.89,93521.24,76751.3
39131,409.1621648,8.001466,0,0,0,0,0,0,37370.38,39070.902,23379.752,37724.7,95030.164,92397.63
39134,313.1071672,8.002366,0,0,0,0,0,0,0,0,0,46512.6,1062321,826459.44
39145,618.5107879,8.005193,0,98881.305,73862.664,47730.2,15394.244,18181.447,0,0,0,0,0,0
39146,135.1168383,8.006578,0,7178.0386,0,0,0,0,0,0,0,102652.39,168202.5,102075.27
39147,684.650487,8.00725,0,41956.8,0,237520.38,0,0,0,0,0,0,0,0
39159,203.1794194,8.009014,0,0,0,0,0,0,0,0,0,270659.6,0,0
39160,275.1617887,8.009014,0,0,0,0,0,0,0,0,0,151101.88,0,0
39162,549.248453,8.009716,0,0,0,0,0,0,0,0,0,80928.305,706108.56,556759.3
39174,259.0964846,8.013179,0,0,0,0,0,0,0,0,0,211815.28,219054.11,198812.5
39186,325.1071353,8.01945,0,0,0,0,0,0,0,0,0,17728.207,294487.5,255876.89
39202,279.233491,8.026927,0,0,0,0,0,103633.56,0,0,0,0,0,0
39203,409.3492402,8.026927,0,0,0,0,0,177208.03,0,0,0,0,0,0
39207,606.5450872,8.028094,0,0,0,41738.465,0,0,0,0,0,0,0,0
39229,756.4081353,8.032999,0,0,0,0,0,0,14908.855,48342.406,0,0,0,0
39233,901.5470791,8.035394,0,67258.81,0,46155.55,0,0,0,0,0,0,0,0
39257,235.1117281,8.045559,0,0,0,0,0,0,0,0,0,75292.79,253007.94,174621.2
39259,844.6905957,8.046376,0,156743.95,33616.062,0,0,78381.836,0,0,0,0,0,0
39263,708.51281,8.048783,0,171346.48,288110.3,164058.84,107097.12,127414.49,0,0,0,0,0,0
39266,551.2642212,8.049034,0,0,0,0,0,0,0,0,0,104656.17,794159.7,469294.22
39267,567.2590603,8.049034,0,0,0,0,0,0,0,0,0,401617.97,1426123,1225786.4
39271,680.4815855,8.050356,0,663518.5,1029525,825304.2,744668.1,795881.06,0,0,0,0,0,0
39275,663.4549852,8.0504055,0,572544.9,863138.7,624068.44,609202.4,646737.6,0,0,0,0,0,0
39276,1342.930064,8.050356,0,64079.457,168896.61,65966.87,92400.84,92912.31,0,0,0,0,0,0
39290,189.1637438,8.050716,0,0,0,0,0,0,0,0,0,91064.336,130601.85,127761.03
39291,1343.938242,8.050611,0,0,0,0,0,86394,0,0,0,0,0,0
39293,568.2623714,8.051711,0,0,0,0,0,0,0,0,0,0,483733.44,432531.9
39294,736.5433501,8.051996,0,26549.162,51401.27,21265.379,14748.787,25815.535,0,0,0,0,0,0
39299,619.1943632,8.052506,0,0,0,0,0,0,0,0,0,9597.607,128755.75,116871.836
39301,221.1899461,8.0526705,0,0,0,0,0,0,0,0,0,130645.76,176586.38,149917.06
39302,597.2122146,8.0526705,0,0,0,0,0,0,0,0,0,63354.88,1717637.9,1737229.1
39316,942.7408291,8.055791,0,0,85407.766,39093.01,13262.994,0,0,0,0,0,0,0
39329,470.4010451,8.058081,0,17856.922,0,0,0,43745.473,0,0,0,0,0,0
39335,912.7674914,8.058228,0,111758.03,0,0,0,0,0,0,0,0,0,0
39342,577.2280807,8.058582,0,0,0,0,0,0,49030.414,101749.74,0,0,0,0
39352,944.7566819,8.061596,0,0,105951.83,0,47298.19,0,0,0,0,0,0,0
39371,533.2532153,8.067268,0,0,0,0,0,0,0,0,0,65631.29,422320.44,357176.8
39381,583.1965278,8.071537,0,0,0,0,0,0,0,0,0,26967.57,784893.2,869313.4
39383,381.3533297,8.072427,0,36286.414,0,56102.113,0,102317.086,0,0,0,0,0,0
39393,291.1954999,8.07669,0,0,0,0,0,0,50719.906,105398.055,65040.188,0,0,0
39397,179.1066443,8.078494,0,0,0,0,0,0,0,0,0,158709.89,23092.223,45867.945
39415,343.1176748,8.085452,0,0,0,0,0,0,0,0,0,7898.8374,402826.9,389759.62
39431,411.3631518,8.09559,0,0,0,136396.53,0,228584.95,0,0,0,0,0,0
39450,305.2475231,8.101211,0,0,0,0,0,0,0,0,58496.773,0,0,0
39452,323.2581058,8.101211,0,0,0,0,0,0,0,0,78627.77,0,0,0
39457,501.2119811,8.1025915,0,0,0,0,0,0,21323.547,39099.56,0,0,0,0
39458,684.6522206,8.102573,0,30780.334,0,118045.99,21989.479,0,0,0,0,0,0,0
39464,201.1637687,8.10565,0,0,0,0,0,0,0,0,0,0,0,114977.516
39467,553.279703,8.106715,0,0,0,0,0,0,0,0,0,142256.12,1148482.5,831922.7
39473,538.521442,8.111119,0,9741.152,9738.369,0,0,44483.93,0,0,0,0,0,0
39480,575.2620708,8.113608,0,0,0,0,0,0,0,0,0,22289.422,342863.38,271231.12
39481,589.2413821,8.113608,0,0,0,0,0,0,0,0,0,81819.46,359434.06,582061.56
39485,381.2612081,8.113961,0,0,0,0,0,0,0,0,149644.25,0,0,0
39488,770.6153065,8.114533,0,0,112985.09,0,461528.78,0,0,0,0,0,0,0
39510,580.5328447,8.120453,0,0,46254.047,0,0,7394.13,0,0,0,0,0,0
39514,395.3679006,8.121961,0,195137.86,0,0,0,0,0,0,0,0,0,0
39528,717.5808658,8.121961,0,62393.72,0,0,0,0,0,0,0,0,0,0
39544,235.1692609,8.122662,0,0,0,0,0,0,0,0,0,693780.75,520178.53,0
39557,486.3953322,8.12413,0,55737.453,27163.244,0,0,0,0,0,0,0,0,0
39574,879.6307382,8.1263,0,0,31519.02,0,0,0,0,0,0,0,0,0
39581,456.4211634,8.126559,0,258614.14,181973.42,38326.207,28207.94,33143.555,0,0,0,0,0,0
39582,792.5975095,8.126849,0,0,61662.562,0,118229.49,0,0,0,0,0,0,0
39592,712.6257769,8.127199,0,40507.754,0,0,0,2815.6465,0,0,0,0,0,0
39596,567.2014923,8.128875,0,0,0,0,0,0,0,0,0,23153.756,537224.8,601257.6
39598,467.3521033,8.129632,0,0,29206.984,51125.656,0,0,0,0,0,0,0,0
39611,565.2432671,8.130447,0,0,0,0,0,0,0,0,0,0,315972.56,277957.8
39619,197.0808046,8.130969,0,0,0,0,0,0,39909.33,77219.42,0,18270.111,0,0
39622,393.3539365,8.132439,0,0,0,0,0,253117.36,0,0,0,0,0,0
39633,877.6574463,8.132439,0,0,0,0,0,37897.75,0,0,0,0,0,0
39642,472.4162089,8.133005,0,380076.3,229828.1,62242.004,36851.812,46907.98,0,0,0,0,0,0
39684,397.3836119,8.136319,0,388742.9,129985.695,90667.54,23520.355,119765.77,0,0,0,0,0,0
39685,219.1743463,8.137359,0,0,0,0,0,0,0,0,0,272329.62,0,0
39691,431.2403899,8.137373,0,0,0,0,0,0,0,0,0,83263.12,0,57482.664
39693,550.2518096,8.137387,0,0,0,0,0,0,0,0,0,0,0,511628.38
39703,600.557026,8.138744,0,83397.94,63861.508,0,5301.1523,0,0,0,0,0,0,0
39713,267.1015036,8.139649,0,0,0,0,0,0,0,0,0,7300053.5,9.35E+07,8.93E+07
39714,289.083609,8.139649,0,0,0,0,0,0,0,0,0,95113.88,1510770.2,1482361.8
39716,549.2484443,8.139649,0,0,0,0,0,0,0,0,0,268379.1,1623043.5,1455667.1
39717,555.1778258,8.139649,0,0,0,0,0,0,0,0,0,6939.6104,418520.75,415639.22
39718,571.2304535,8.139649,0,0,0,0,0,0,0,0,0,58450.14,811184.25,714287.56
39719,597.166582,8.139649,0,0,0,0,0,0,0,0,0,2744.2864,270065.84,226793.86
39720,182.5463736,8.139962,0,0,0,0,0,0,0,0,0,31368.498,248190.06,225727.38
39724,701.2594825,8.139962,0,0,0,0,0,0,0,0,0,5141.6235,201938.86,184191.77
39725,690.5647376,8.140532,0,89925.92,18945.98,0,0,17091.527,0,0,0,0,0,0
39731,533.195921,8.140795,0,0,0,0,0,0,0,0,0,0,421314.6,390538.4
39739,685.2165893,8.140795,0,0,0,0,0,0,0,0,0,0,144401.16,115007.01
39740,723.2415096,8.140795,0,0,0,0,0,0,0,0,0,0,212527.64,190620.88
39743,919.5557845,8.141127,0,0,0,117733.66,0,0,0,0,0,0,0,0
39748,395.3684762,8.143214,0,178150.1,0,393142.25,0,176512.27,0,0,0,0,0,0
39749,770.6149327,8.143235,0,0,117620.37,0,0,0,0,0,0,0,0,0
39767,668.5823193,8.144578,0,127853.69,41585.676,0,0,0,0,0,0,0,0,0
39768,398.3866906,8.145921,0,114747.69,0,0,0,0,0,0,0,0,0,0
39772,712.6237579,8.145921,0,49761.98,0,0,0,0,0,0,0,0,0,0
39777,787.6058566,8.145921,0,148017.7,0,0,0,0,0,0,0,0,0,0
39819,666.6066015,8.154922,0,112333.22,18203.064,0,0,10483.669,0,0,0,0,0,0
39824,295.0964734,8.156496,0,0,0,0,0,0,0,0,0,0,280515.75,11908.437
39832,587.2255384,8.159202,0,0,0,0,0,0,0,0,0,7938.2954,230382.72,202967.78
39857,319.0941544,8.1683035,0,0,0,0,0,0,0,0,0,13364.698,274105.8,251561.12
39858,827.5484859,8.168256,0,0,82832.97,0,0,0,0,0,0,0,0,0
39859,829.5628668,8.168256,0,0,89694.195,0,0,0,0,0,0,0,0,0
39869,627.2228218,8.172123,0,0,0,0,0,0,0,0,0,0,250871.72,276836.72
39873,714.6256732,8.174933,0,127847.4,0,0,0,0,0,0,0,0,0,0
39875,736.6067734,8.174933,0,84280.07,0,0,0,0,0,0,0,0,0,0
39891,297.1122244,8.18237,0,0,0,0,0,0,0,0,0,158959.86,2515547.8,2527106.5
39898,237.1849135,8.185857,0,0,0,0,0,0,0,0,0,1140837.9,1724677,1193073.1
39899,238.1882323,8.185857,0,0,0,0,0,0,0,0,0,177695.78,254446.31,187009.47
39908,259.1668509,8.189607,0,0,0,0,0,0,0,0,0,434264.97,365337.7,251824.77
39911,540.4632232,8.192773,0,75327.51,0,0,0,0,0,0,0,0,0,0
39912,678.6046816,8.192773,0,97385.29,0,0,0,0,0,0,0,0,0,0
39914,451.1752145,8.193041,0,0,0,0,0,0,0,0,0,0,250673.56,155331.28
39925,279.1591314,8.196535,0,0,0,0,0,0,0,0,0,97404.49,155786.55,122076.72
39927,782.6535932,8.198808,0,279364.16,19926.486,0,15348.609,82885.266,0,0,0,0,0,0
39941,301.1411315,8.203466,0,0,0,0,0,0,0,0,0,197014.81,263491.03,202635.55
39984,595.1965282,8.213856,0,0,0,0,0,0,0,0,0,0,355938.53,337306.97
39985,149.0826599,8.214384,0,0,0,8563.652,27057.316,23912.127,0,0,0,0,0,0
40006,565.2434607,8.217304,0,0,0,0,0,0,0,0,0,0,210493.64,0
40016,761.5917135,8.222199,0,50490.83,0,0,0,22798.354,0,0,0,0,0,0
40022,904.7617566,8.225212,0,78114.445,0,0,0,0,0,0,0,0,0,0
40024,930.7772253,8.225212,0,80174.164,0,0,0,0,0,0,0,0,0,0
40031,707.6020671,8.227476,0,0,0,0,0,265417.94,0,0,0,0,0,0
40036,944.7573875,8.228214,0,0,241439.92,0,105670.945,0,0,0,0,0,0,0
40040,756.6376835,8.230482,0,124900.61,0,0,0,50009.242,0,0,0,0,0,0
40051,724.6263353,8.233489,0,116581.8,0,0,0,0,0,0,0,0,0,0
40053,221.1899688,8.233722,0,0,0,0,0,0,0,0,0,218934.75,194695.58,156702.97
40054,588.5380591,8.234474,0,0,11322.755,0,0,87608.805,0,0,0,0,0,0
40063,151.0980564,8.239047,0,15848.9,0,8213.59,91667.19,26506.049,0,0,0,0,0,0
40067,566.189328,8.240317,0,0,0,0,0,0,0,0,0,0,113754.66,107426.875
40068,583.1966368,8.240317,0,0,0,0,0,0,0,0,0,0,130108.02,120273.04
40071,565.1859001,8.240581,0,0,0,0,0,0,0,0,0,9384.801,321250.56,288242.28
40080,741.6030287,8.24435,0,0,22068.588,50455.703,0,0,0,0,0,0,0,0
40093,467.3520994,8.248472,0,0,6427.375,34756.477,0,0,0,0,0,0,0,0
40112,203.1794253,8.255151,0,0,0,0,0,0,0,0,0,524043.78,337220.53,319218.72
40115,562.5214935,8.256146,0,0,0,0,0,41073.15,0,0,0,0,0,0
40116,707.6016939,8.256146,0,0,0,0,0,381717.4,0,0,0,0,0,0
40117,742.6401677,8.256146,0,0,0,0,0,67046.89,0,0,0,0,0,0
40129,285.0758008,8.259759,0,0,0,0,0,0,0,111641.87,0,0,0,0
40137,625.207083,8.266175,0,0,0,0,0,0,0,0,0,6203.4893,471475.66,522391.62
40152,163.0981862,8.272012,0,19374.826,0,2767.876,136716.2,84648.72,0,0,0,0,0,0
40170,254.2114428,8.276337,0,0,0,0,0,0,9239.871,10050.34,9600.496,137057.45,573949.25,404698.28
40171,138.1029019,8.277437,0,6528.3955,0,6690.997,38457.76,14759.509,0,0,0,0,0,0
40173,903.5634088,8.278076,0,88843.24,0,53597.176,40059.523,0,0,0,0,0,0,0
40190,639.5386709,8.280013,0,0,0,0,0,172890.72,0,0,0,0,0,0
40211,217.0858852,8.285306,0,0,0,0,0,0,14932.016,190922.69,0,0,0,0
40219,569.2750891,8.289136,0,0,0,0,0,0,0,0,0,0,438129.47,409584.8
40222,475.2668011,8.290188,0,0,0,0,0,0,0,14961.624,11591.119,188207.52,10084.544,70647.86
40223,935.5523215,8.290504,0,28091.742,0,139402.61,0,0,0,0,0,0,0,0
40229,552.2676561,8.292464,0,0,0,0,0,0,0,0,0,0,461710.6,0
40240,551.2643958,8.2954855,0,0,0,0,0,0,0,0,0,212317.34,1206937.4,1257466.5
40272,279.2318442,8.303395,0,0,0,0,0,0,0,0,28967.707,0,0,0
40277,353.229893,8.303395,0,0,0,0,0,0,0,0,66160.99,0,0,0
40284,124.0874509,8.303704,0,0,11800.855,24969.432,41623.1,140101.81,0,0,0,0,0,0
40301,360.2380485,8.30676,0,0,0,0,0,0,0,6314.677,61227.76,0,0,0
40311,279.1591165,8.309538,0,0,0,0,0,0,0,0,0,512345.06,738566.1,587978.8
40312,296.1857112,8.309538,0,0,0,0,0,0,0,0,0,127680.664,192296.77,150308.55
40313,301.1410851,8.309538,0,0,0,0,0,0,0,0,0,3400717,3550038.2,2941147.5
40314,317.1150875,8.309538,0,0,0,0,0,0,0,0,0,613061.2,533833.7,431029.06
40327,616.4632379,8.312589,0,0,0,0,0,0,78805.445,71211.65,80795.34,86286.57,80547.62,83378.42
40329,177.1274218,8.313008,0,0,0,0,0,0,0,0,0,1377301.9,2043755,1677433
40332,365.1934121,8.313036,0,0,0,0,0,0,0,10234.77,109779.836,0,0,0
40354,595.1966836,8.315149,0,0,0,0,0,0,0,0,0,0,323179.34,281487.25
40368,919.557036,8.317663,0,167031.05,0,664218.6,0,0,0,0,0,0,0,0
40378,153.1144627,8.319403,0,0,0,0,0,54015.008,0,0,0,0,0,0
40414,626.5732703,8.321753,0,116369.58,211955.23,4635.5527,0,9422.675,0,0,0,0,0,0
40419,565.1859805,8.323659,0,0,0,0,0,0,0,0,0,10657.541,308936.2,278386.6
40432,865.2856383,8.325563,0,0,0,0,0,0,0,0,0,0,121974.53,132180.69
40434,381.353991,8.325754,0,0,62625.754,0,0,247022.92,0,0,0,0,0,0
40438,540.5365211,8.327109,0,23435.414,23202.365,0,0,58462.36,0,0,0,0,0,0
40439,583.1965717,8.327131,0,0,0,0,0,0,0,0,0,5049.818,295034.78,281281.1
40482,565.2434645,8.334068,0,0,0,0,0,0,0,0,0,80562.875,363882.66,313293
40489,355.1175971,8.334705,0,0,0,0,0,0,0,45122.598,0,0,0,0
40499,277.1798078,8.337119,0,0,0,0,0,0,29224.596,71897.98,71023.18,0,0,0
40504,571.2306536,8.337785,0,0,0,0,0,0,0,0,0,36455.492,246213.72,263865.78
40514,149.0825946,8.339579,0,12517.693,2946.3445,20668.494,60691.453,54571.53,0,0,0,0,0,0
40517,550.2520046,8.341166,0,0,0,0,0,0,0,0,0,0,498639.16,442626.1
40518,568.2050233,8.341166,0,0,0,0,0,0,0,0,0,0,242428.58,250836.58
40522,199.1482823,8.341271,0,0,0,0,7965.9043,0,0,0,0,0,767559.06,695811.94
40524,549.2485339,8.341249,0,0,0,0,0,0,0,0,0,206834.05,1440504.2,1312256.6
40539,130.1594472,8.345873,0,83257.05,65543.86,95205.375,87961.41,76450.695,0,0,0,0,0,0
40551,253.1916747,8.348309,0,0,135815.36,118618.83,29622.607,130672.375,0,0,0,0,0,0
40559,146.9806653,8.352573,0,305696.7,332611.88,322954.53,286358.75,292639.44,0,0,0,0,0,0
40561,432.2968901,8.352851,0,0,0,0,0,0,0,0,64695.438,0,0,0
40568,144.1386758,8.354475,0,56143.086,24677.59,65826.77,28559.066,31544.824,0,0,0,0,0,0
40578,144.9825113,8.355986,0,674179.5,707571.2,701896.9,623233.9,631809.9,0,0,0,0,0,0
40581,128.1437855,8.357504,0,48326.47,27470.195,49212.324,24486.957,28008.29,0,0,0,0,0,0
40583,171.1859527,8.357593,0,1396992.6,569462.4,1524555.8,944598,987270.7,0,0,0,0,0,0
40584,201.2329475,8.357593,0,211958.27,121348.7,236592.16,112081.16,108247.58,0,0,0,0,0,0
40587,887.5699074,8.357929,0,0,1070107.2,0,0,0,0,0,0,0,0,0
