row ID,row m/z,row retention time,Peak area,Standards Identification,SMILES,True Type,D Score,MD Score,type,elemental composition,identification,same composition,adduct ion,same peak,C10 loss,C10 loss_ion_pair,C10 loss_intensity_pair,C10 loss_score,C11 loss,C11 loss_ion_pair,C11 loss_intensity_pair,C11 loss_score,C9 loss,C9 loss_ion_pair,C9 loss_intensity_pair,C9 loss_score,C3 loss,C3 loss_ion_pair,C3 loss_intensity_pair,C3 loss_score,C2 loss,C2 loss_ion_pair,C2 loss_intensity_pair,C2 loss_score,C7 loss,C7 loss_ion_pair,C7 loss_intensity_pair,C7 loss_score,C15 ion,C15 ion_intensity,C15 ion_score,C17 ion,C17 ion_intensity,C17 ion_score,C18 ion,C18 ion_intensity,C18 ion_score,C19 ion,C19 ion_intensity,C19 ion_score,C20 ion,C20 ion_intensity,C20 ion_score,Acyl A ion,Acyl A ion_intensity,Acyl A ion_score,Acyl B ion,Acyl B ion_intensity,Acyl B ion_score,C5 ion,C5 ion_intensity,C5 ion_score,C6 ion,C6 ion_intensity,C6 ion_score,IHD,A part,B part,C part,C-12,C-18,olefinic position,M part,Sub No.,Sub Carbon,Sub_An,Acyl part,Correct Acyl part,A_id,B_id,C_id,M_id,R1_id,R2_id,Total Score,Aglycone Type,Annotation SMILES,Annotation ID,Annotation Formula,Annotation MW,Top K,confidence score,manual verification
53,609.2678,8.3,5.38E+09,DA12_genkwanine H (DPSft-2),C=C(C)C12CC(C)C34OC(c5ccccc5)(OC1C3C(O)C(O)(COC(=O)c1ccccc1)C(O)C1(O)C(O)C(C)CC14)O2,D,22,0,D,C34H40O10,possibly known,"yuanhuakine D, std_genkwanine H (DA12), onishibarin C, neogenkwanine G, genkwanine D, genkwanine VIII",[M+H]+,none,C10H10O4,C27H30O6 / C17H20O2,260000.0 / 230000.0,2.1827,none,none,none,none,none,none,none,none,C3H4O2,C20H24O4 / C17H20O2,270000.0 / 230000.0,2.1552,none,none,none,none,C7H6O2,C27H30O6 / C20H24O4,260000.0 / 270000.0,2.5536,none,none,none,C17H20O2,230000,2.3,C18H20O1,59000,0.59,C19H20O1,460000,4.6,C20H22O3,420000,4.2,C7H4O,440000,4.4,none,none,none,none,none,none,none,none,none,15,"1,2-dihydro-3-ol","5-ol-6,7-diol","9,13,14-orthoester",no C-12,no C-18,others,others,2,C7,C7*2,"benzoyl(2.55),feruloyl(2.18),benzoyl(4.40)","benzoyl,benzoyl",A4,B2,C1,none,R92,R92,16.0363,A4B2C1,c7ccccc7C(=O)OCC1(O)C(O)C2C3OC4(c6ccccc6)OC3(C(=C)C)CC(C)C2(O4)C2CC(C)C(O)C2(O)C1O,PD00469598,C34H40O10,608.684,Top1,1.000 ,T
53,609.2678,8.3,5.38E+09,DA12_genkwanine H (DPSft-2),C=C(C)C12CC(C)C34OC(c5ccccc5)(OC1C3C(O)C(O)(COC(=O)c1ccccc1)C(O)C1(O)C(O)C(C)CC14)O2,D,22,0,D,C34H40O10,possibly known,"yuanhuakine D, std_genkwanine H (DA12), onishibarin C, neogenkwanine G, genkwanine D, genkwanine VIII",[M+H]+,none,C10H10O4,C27H30O6 / C17H20O2,260000.0 / 230000.0,2.1827,none,none,none,none,none,none,none,none,C3H4O2,C20H24O4 / C17H20O2,270000.0 / 230000.0,2.1552,none,none,none,none,C7H6O2,C27H30O6 / C20H24O4,260000.0 / 270000.0,2.5536,none,none,none,C17H14O1,35000,0.35,C18H18,53000,0.53,C19H20O1,460000,4.6,C20H22O3,420000,4.2,C7H4O,440000,4.4,none,none,none,none,none,none,none,none,none,15,others,"5-ol-6,7-diol","9,13,14-orthoester",no C-12,no C-18,others,others,2,C7,C7*2,"benzoyl(2.55),feruloyl(2.18),benzoyl(4.40)","benzoyl,benzoyl",none,B2,C1,none,R92,R92,13.7363,none,,,,0,Top2,0.857 ,F
1,615.3149,11.2,1.18E+09,DA13_wikstroelide H (NSC-13),C=C(C)C12OC3(C=CC=CCCCCCCC)OC1C1C4OC4(CO)C(O)C4(O)C(=O)C(C)=CC4C1(O3)C(C)C2OC(C)=O,D,15,0,D,C34H46O10,possibly known,"yuahualine, std_wikstroelide H (DA13), genkwadane D",[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,600000.0 / 390000.0,3.4755,C2H4O2,C22H22O6 / C20H18O4,64000.0 / 790000.0,1.5813,none,none,none,none,none,none,none,C17H16O3,390000,3.9,C18H16O1,100000,1,C19H20O4,150000,1.5,C20H20O5,600000,6,C12H18O,6300000,63,none,none,none,C5H4O,170000,1.7,C6H6O,290000,2.9,12,"1,2-en-3-one","5-ol-6,7-epoxy","9,13,14-orthoester",with C-12,no C-18,"2,4-olefinic",others,2,C7,C7*2,"acyl(1.58),dodecadienoyl(63.00)","acyl,dodecadienoyl",A1,B1,C2,none,R1,R39,76.9813,A1B1C2,OCC12OC1C1C3OC4(C)OC3(C(=C)C)C(OC(=O)C=CC=CCCCCCCC)C(C)C1(O4)C1C=C(C)C(=O)C1(O)C2O,PD00125107,C34H46O10,614.732,Top1,1.000 ,T
1,615.3149,11.2,1.18E+09,DA13_wikstroelide H (NSC-13),C=C(C)C12OC3(C=CC=CCCCCCCC)OC1C1C4OC4(CO)C(O)C4(O)C(=O)C(C)=CC4C1(O3)C(C)C2OC(C)=O,D,15,0,D,C34H46O10,possibly known,"yuahualine, std_wikstroelide H (DA13), genkwadane D",[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,600000.0 / 390000.0,3.4755,C2H4O2,C22H22O6 / C20H18O4,64000.0 / 790000.0,1.5813,none,none,none,none,none,none,none,C17H16O3,390000,3.9,C18H16O1,100000,1,C19H20O4,150000,1.5,C20H20O5,600000,6,C12H18O,6300000,63,none,none,none,C5H4O,170000,1.7,C6H6O,290000,2.9,12,"1,2-en-3-one","5-ol-6,7-epoxy","9,13,14-orthoester",with C-12,no C-18,"2,4-olefinic",others,2,C7,C7*2,"acyl(1.58),dodecadienoyl(63.00)","acyl,dodecadienoyl",A1,B1,C2,none,R1,R39,76.9813,A1B1C2,CCCCCCCC=CC=CC(=O)OCC12OC1C1C3OC4(C)OC3(C(=C)C)C(O)C(C)C1(O4)C1C=C(C)C(=O)C1(O)C2O,PD00288067,C34H46O10,614.732,Top1,1.000 ,T
1,615.3149,11.2,1.18E+09,DA13_wikstroelide H (NSC-13),C=C(C)C12OC3(C=CC=CCCCCCCC)OC1C1C4OC4(CO)C(O)C4(O)C(=O)C(C)=CC4C1(O3)C(C)C2OC(C)=O,D,15,0,D,C34H46O10,possibly known,"yuahualine, std_wikstroelide H (DA13), genkwadane D",[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,600000.0 / 390000.0,3.4755,C2H4O2,C22H22O6 / C20H18O4,64000.0 / 790000.0,1.5813,none,none,none,none,none,none,none,C17H14O2,100000,1,C18H18O2,150000,1.5,C19H20O4,150000,1.5,C20H20O5,600000,6,C12H18O,6300000,63,none,none,none,C5H4O,170000,1.7,C6H6O,290000,2.9,12,others,"5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,no C-18,"2,4-olefinic",others,1,C14,C14*1,"acyl(1.58),dodecadienoyl(63.00)",none,none,B1,C1,none,none,none,70.1813,none,,,,0,Top2,0.912 ,F
1,615.3149,11.2,1.18E+09,DA13_wikstroelide H (NSC-13),C=C(C)C12OC3(C=CC=CCCCCCCC)OC1C1C4OC4(CO)C(O)C4(O)C(=O)C(C)=CC4C1(O3)C(C)C2OC(C)=O,D,15,0,D,C34H46O10,possibly known,"yuahualine, std_wikstroelide H (DA13), genkwadane D",[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,600000.0 / 390000.0,3.4755,C2H4O2,C22H22O6 / C20H18O4,64000.0 / 790000.0,1.5813,none,none,none,none,none,none,none,C17H16O2,38000,0.38,C18H16O2,85000,0.85,C19H20O4,150000,1.5,C20H20O5,600000,6,C12H18O,6300000,63,none,none,none,C5H4O,170000,1.7,C6H6O,290000,2.9,12,"1,2-en-3-one","5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,no C-18,"2,4-olefinic",others,1,C14,C14*1,"acyl(1.58),dodecadienoyl(63.00)",none,A1,B1,C1,none,none,none,69.9413,A1B1C1,OCC12OC1C1C3OC4OC3(C(=C)C)CC(C)C1(O4)C1C=C(C)C(=O)C1(O)C2O,PD00000001,C21H26O8,406.431,Top3,0.909 ,F
13,633.3262,7.4,5.92E+07,DA14_stelleralide K (NSC-5),C=C(C)C1(O)C(OC(C)=O)C(C)C2(O)C(C3OC3(CO)C(O)C3(O)C(=O)C(C)=CC32)C1OC(=O)C=CC=CCCCCCCC,D,20,0,D,C34H48O11,possibly known,std_stelleralide K (DA14),[M+H]+,"13, 60",none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,170000.0 / 86000.0,0.7728,C2H4O2,C22H24O7 / C20H20O5,27000.0 / 170000.0,0.4017,none,none,none,none,none,none,none,C17H16O3,86000,0.86,C18H18O3,30000,0.3,C19H18O3,140000,1.4,C20H20O5,170000,1.7,C12H18O,870000,8.7,none,none,none,C5H4O,20000,0.2,C6H6O,28000,0.28,11,"1,2-en-3-one","5-ol-6,7-epoxy","9,13,14-triol",with C-12,no C-18,"2,4-olefinic",others,2,C7,C7*2,"acyl(0.40),dodecadienoyl(8.70)","acyl,dodecadienoyl",A1,B1,C4,none,R1,R39,11.3017,A1B1C4,CCCCCCCC=CC=CC(=O)OCC12OC1C1C(OC(=O)C)C(O)(C(=C)C)C(O)C(C)C1(O)C1C=C(C)C(=O)C1(O)C2O,PD00846787,C34H48O11,632.747,Top1,1.000 ,T
13,633.3262,7.4,5.92E+07,DA14_stelleralide K (NSC-5),C=C(C)C1(O)C(OC(C)=O)C(C)C2(O)C(C3OC3(CO)C(O)C3(O)C(=O)C(C)=CC32)C1OC(=O)C=CC=CCCCCCCC,D,20,0,D,C34H48O11,possibly known,std_stelleralide K (DA14),[M+H]+,"13, 60",none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,170000.0 / 86000.0,0.7728,C2H4O2,C22H24O7 / C20H20O5,27000.0 / 170000.0,0.4017,none,none,none,none,none,none,none,C17H16O3,86000,0.86,C18H18O3,30000,0.3,C19H18O3,140000,1.4,C20H20O5,170000,1.7,C12H18O,870000,8.7,none,none,none,C5H4O,20000,0.2,C6H6O,28000,0.28,11,"1,2-en-3-one","5-ol-6,7-epoxy","9,13,14-triol",with C-12,no C-18,"2,4-olefinic",others,2,C7,C7*2,"acyl(0.40),dodecadienoyl(8.70)","acyl,dodecadienoyl",A1,B1,C4,none,R1,R39,11.3017,A1B1C4,OCC12OC1C1C(OC(=O)C)C(O)(C(=C)C)C(OC(=O)C=CC=CCCCCCCC)C(C)C1(O)C1C=C(C)C(=O)C1(O)C2O,PD00674515,C34H48O11,632.747,Top1,1.000 ,T
13,633.3262,7.4,5.92E+07,DA14_stelleralide K (NSC-5),C=C(C)C1(O)C(OC(C)=O)C(C)C2(O)C(C3OC3(CO)C(O)C3(O)C(=O)C(C)=CC32)C1OC(=O)C=CC=CCCCCCCC,D,20,0,D,C34H48O11,possibly known,std_stelleralide K (DA14),[M+H]+,"13, 60",none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,170000.0 / 86000.0,0.7728,C2H4O2,C22H24O7 / C20H20O5,27000.0 / 170000.0,0.4017,none,none,none,none,none,none,none,C17H14O2,62000,0.62,C18H18O2,55000,0.55,C19H18O4,76000,0.76,C20H20O5,170000,1.7,C12H18O,870000,8.7,none,none,none,C5H4O,20000,0.2,C6H6O,28000,0.28,11,others,"5-ol-6,7-epoxy","9,13,14-triol",no C-12,no C-18,"2,4-olefinic",others,1,C14,C14*1,"acyl(0.40),dodecadienoyl(8.70)",none,none,B1,C3,none,none,none,10.2017,none,,,,0,Top2,0.903 ,F
13,633.3262,7.4,5.92E+07,DA14_stelleralide K (NSC-5),C=C(C)C1(O)C(OC(C)=O)C(C)C2(O)C(C3OC3(CO)C(O)C3(O)C(=O)C(C)=CC32)C1OC(=O)C=CC=CCCCCCCC,D,20,0,D,C34H48O11,possibly known,std_stelleralide K (DA14),[M+H]+,"13, 60",none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,170000.0 / 86000.0,0.7728,C2H4O2,C22H24O7 / C20H20O5,27000.0 / 170000.0,0.4017,none,none,none,none,none,none,none,C17H16O2,13000,0.13,C18H16O2,30000,0.3,C19H18O3,140000,1.4,C20H20O5,170000,1.7,C12H18O,870000,8.7,none,none,none,C5H4O,20000,0.2,C6H6O,28000,0.28,11,"1,2-en-3-one","5-ol-6,7-epoxy","9,13,14-triol",no C-12,no C-18,"2,4-olefinic",others,1,C14,C14*1,"acyl(0.40),dodecadienoyl(8.70)",none,A1,B1,C3,none,none,none,9.8417,A1B1C3,OCC12OC1C1C(O)C(O)(C(=C)C)CC(C)C1(O)C1C=C(C)C(=O)C1(O)C2O,PD00000011,C20H28O8,396.436,Top3,0.871 ,F
60,615.3159,7.4,4.06E+07,DA14_stelleralide K (NSC-5),C=C(C)C1(O)C(OC(C)=O)C(C)C2(O)C(C3OC3(CO)C(O)C3(O)C(=O)C(C)=CC32)C1OC(=O)C=CC=CCCCCCCC,D,12,0,D,C34H46O10,possibly known,"yuahualine, std_wikstroelide H (DA13), genkwadane D",[M+H-H2O]+,"13, 60",none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,150000.0 / 67000.0,0.6147,C2H4O2,C22H24O7 / C20H20O5,23000.0 / 150000.0,0.3505,none,none,none,none,none,none,none,C17H16O3,67000,0.67,C18H16O2,14000,0.14,C19H18O3,110000,1.1,C20H20O5,150000,1.5,C12H18O,1200000,12,none,none,none,C5H4O,28000,0.28,C6H6O,44000,0.44,12,"1,2-en-3-one","5-ol-6,7-epoxy","9,13,14-triol",with C-12,no C-18,"2,4-olefinic",others,2,C7,C7*2,"acyl(0.35),dodecadienoyl(12.00)","acyl,dodecadienoyl",A1,B1,C4,none,R1,R39,14.4105,A1B1C4,CCCCCCCC=CC=CC(=O)OCC12OC1C1C(OC(=O)C)C(O)(C(=C)C)C(O)C(C)C1(O)C1C=C(C)C(=O)C1(O)C2O,PD00846787,C34H48O11,632.747,Top1,1.000 ,F
60,615.3159,7.4,4.06E+07,DA14_stelleralide K (NSC-5),C=C(C)C1(O)C(OC(C)=O)C(C)C2(O)C(C3OC3(CO)C(O)C3(O)C(=O)C(C)=CC32)C1OC(=O)C=CC=CCCCCCCC,D,12,0,D,C34H46O10,possibly known,"yuahualine, std_wikstroelide H (DA13), genkwadane D",[M+H-H2O]+,"13, 60",none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,150000.0 / 67000.0,0.6147,C2H4O2,C22H24O7 / C20H20O5,23000.0 / 150000.0,0.3505,none,none,none,none,none,none,none,C17H16O3,67000,0.67,C18H16O2,14000,0.14,C19H18O3,110000,1.1,C20H20O5,150000,1.5,C12H18O,1200000,12,none,none,none,C5H4O,28000,0.28,C6H6O,44000,0.44,12,"1,2-en-3-one","5-ol-6,7-epoxy","9,13,14-triol",with C-12,no C-18,"2,4-olefinic",others,2,C7,C7*2,"acyl(0.35),dodecadienoyl(12.00)","acyl,dodecadienoyl",A1,B1,C4,none,R1,R39,14.4105,A1B1C4,OCC12OC1C1C(OC(=O)C)C(O)(C(=C)C)C(OC(=O)C=CC=CCCCCCCC)C(C)C1(O)C1C=C(C)C(=O)C1(O)C2O,PD00674515,C34H48O11,632.747,Top1,1.000 ,F
60,615.3159,7.4,4.06E+07,DA14_stelleralide K (NSC-5),C=C(C)C1(O)C(OC(C)=O)C(C)C2(O)C(C3OC3(CO)C(O)C3(O)C(=O)C(C)=CC32)C1OC(=O)C=CC=CCCCCCCC,D,12,0,D,C34H46O10,possibly known,"yuahualine, std_wikstroelide H (DA13), genkwadane D",[M+H-H2O]+,"13, 60",none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,150000.0 / 67000.0,0.6147,C2H4O2,C22H24O7 / C20H20O5,23000.0 / 150000.0,0.3505,none,none,none,none,none,none,none,C17H14O2,13000,0.13,C18H18O2,29000,0.29,C19H18O3,110000,1.1,C20H20O5,150000,1.5,C12H18O,1200000,12,none,none,none,C5H4O,28000,0.28,C6H6O,44000,0.44,12,others,"5-ol-6,7-epoxy","9,13,14-triol",no C-12,no C-18,"2,4-olefinic",others,1,C14,C14*1,"acyl(0.35),dodecadienoyl(12.00)",none,none,B1,C3,none,none,none,13.2005,none,,,,0,Top2,0.916 ,F
2,643.3462,13.3,1.16E+09,DA15_wikstroelide A (NSC-1),C=C(C)C12OC3(C=CC=CCCCCCCCCC)OC1C1C4OC4(CO)C(O)C4(O)C(=O)C(C)=CC4C1(O3)C(C)C2OC(C)=O,D,13,0,D,C36H50O10,possibly known,"yuanhuamine C, std_wikstroelide A (DA15), wikstroelide L, acetoxyhuratoxin",[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,121302.8203125 / 60419.0546875,0.5441,C2H4O2,C36H50O10 / C34H46O8,174779.078125 / 3224.241943359375,0.304,none,none,none,none,none,none,none,C17H16O3,60419.05,0.6042,C18H18O2,27683.45,0.2768,C19H18O3,95789.73,0.9579,C20H20O5,121302.82,1.213,C6H6O,41387.58,0.4139,C14H22O,1081371.12,10.8137,C5H4O,20341.72,0.2034,C6H6O,41387.58,0.4139,12,"1,2-en-3-one","5-ol-6,7-epoxy","9,13,14-orthoester",with C-12,no C-18,"2,4-olefinic",others,2,"C7,C9",C9*1+C7*1,"acyl(0.30),hexadienoyl(0.41),tetradecadienoyl(10.81)","acyl,tetradecadienoyl",A1,B1,C2,none,R1,R41,13.3573,A1B1C2,OCC12OC1C1C3OC4(C)OC3(C(=C)C)C(OC(=O)C=CC=CCCCCCCCCC)C(C)C1(O4)C1C=C(C)C(=O)C1(O)C2O,PD00125109,C36H50O10,642.786,Top1,1.000 ,T
2,643.3462,13.3,1.16E+09,DA15_wikstroelide A (NSC-1),C=C(C)C12OC3(C=CC=CCCCCCCCCC)OC1C1C4OC4(CO)C(O)C4(O)C(=O)C(C)=CC4C1(O3)C(C)C2OC(C)=O,D,13,0,D,C36H50O10,possibly known,"yuanhuamine C, std_wikstroelide A (DA15), wikstroelide L, acetoxyhuratoxin",[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,121302.8203125 / 60419.0546875,0.5441,C2H4O2,C36H50O10 / C34H46O8,174779.078125 / 3224.241943359375,0.304,none,none,none,none,none,none,none,C17H16O3,60419.05,0.6042,C18H18O2,27683.45,0.2768,C19H18O3,95789.73,0.9579,C20H20O5,121302.82,1.213,C6H6O,41387.58,0.4139,C14H22O,1081371.12,10.8137,C5H4O,20341.72,0.2034,C6H6O,41387.58,0.4139,12,"1,2-en-3-one","5-ol-6,7-epoxy","9,13,14-orthoester",with C-12,no C-18,"2,4-olefinic",others,2,"C7,C9",C9*1+C7*1,"acyl(0.30),hexadienoyl(0.41),tetradecadienoyl(10.81)","acyl,tetradecadienoyl",A1,B1,C2,none,R1,R41,13.3573,A1B1C2,CCCCCCCCCC=CC=CC(=O)OCC12OC1C1C3OC4(C)OC3(C(=C)C)C(O)C(C)C1(O4)C1C=C(C)C(=O)C1(O)C2O,PD00288069,C36H50O10,642.786,Top1,1.000 ,T
2,643.3462,13.3,1.16E+09,DA15_wikstroelide A (NSC-1),C=C(C)C12OC3(C=CC=CCCCCCCCCC)OC1C1C4OC4(CO)C(O)C4(O)C(=O)C(C)=CC4C1(O3)C(C)C2OC(C)=O,D,13,0,D,C36H50O10,possibly known,"yuanhuamine C, std_wikstroelide A (DA15), wikstroelide L, acetoxyhuratoxin",[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,121302.8203125 / 60419.0546875,0.5441,C2H4O2,C36H50O10 / C34H46O8,174779.078125 / 3224.241943359375,0.304,none,none,none,none,none,none,none,C17H14O2,21387.39,0.2139,C18H18O2,27683.45,0.2768,C19H18O3,95789.73,0.9579,C20H20O5,121302.82,1.213,C6H6O,41387.58,0.4139,C14H22O,1081371.12,10.8137,C5H4O,20341.72,0.2034,C6H6O,41387.58,0.4139,12,others,"5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,no C-18,"2,4-olefinic",others,1,C16,C16*1,"acyl(0.30),hexadienoyl(0.41),tetradecadienoyl(10.81)",none,none,B1,C1,none,none,none,12.3628,none,,,,0,Top2,0.926 ,F
2,643.3462,13.3,1.16E+09,DA15_wikstroelide A (NSC-1),C=C(C)C12OC3(C=CC=CCCCCCCCCC)OC1C1C4OC4(CO)C(O)C4(O)C(=O)C(C)=CC4C1(O3)C(C)C2OC(C)=O,D,13,0,D,C36H50O10,possibly known,"yuanhuamine C, std_wikstroelide A (DA15), wikstroelide L, acetoxyhuratoxin",[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,121302.8203125 / 60419.0546875,0.5441,C2H4O2,C36H50O10 / C34H46O8,174779.078125 / 3224.241943359375,0.304,none,none,none,none,none,none,none,C17H14O3,5460.32,0.0546,C18H18O2,27683.45,0.2768,C19H16O2,40794.35,0.4079,C20H20O5,121302.82,1.213,C6H6O,41387.58,0.4139,C14H22O,1081371.12,10.8137,C5H4O,20341.72,0.2034,C6H6O,41387.58,0.4139,12,others,"5-ol-6,7-epoxy","9,13,14-orthoester",with C-12,no C-18,"2,4-olefinic",others,2,"C7,C9",C9*1+C7*1,"acyl(0.30),hexadienoyl(0.41),tetradecadienoyl(10.81)","acyl,tetradecadienoyl",none,B1,C2,none,R1,R41,12.2035,none,,,,0,Top3,0.914 ,F
6,647.2842,9.9,1.19E+09,DA16_yuanhuajine (DOL-A),C=C(C)C12OC3(C=CC=CC=CCCC)OC1C1C4OC4(CO)C(O)C4(O)C(=O)C(C)=CC4C1(O3)C(C)C2OC(=O)c1ccccc1,D,12,0,D,C37H42O10,possibly known,"altadaphnan C, std_yuanhuajine (DA16), daphne factors P1, std_gniditrin (DA17), odoratrin",[M+H]+,none,C10H10O4,C27H26O7 / C17H16O3,20000.0 / 110000.0,0.2726,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,150000.0 / 110000.0,0.9941,none,none,none,none,C7H6O2,C27H26O7 / C20H20O5,20000.0 / 150000.0,0.336,none,none,none,C17H16O3,110000,1.1,C18H16O2,30000,0.3,C19H18O3,150000,1.5,C20H20O5,150000,1.5,C10H12O,5000000,50,none,none,none,C5H4O,18000,0.18,C6H6O,13000,0.13,17,"1,2-en-3-one","5-ol-6,7-epoxy","9,13,14-orthoester",with C-12,no C-18,"2,4-olefinic",others,2,"C7,C10",C10*1+C7*1,"benzoyl(0.34),feruloyl(0.27),decatrienoyl(50.00)","benzoyl,decatrienoyl",A1,B1,C2,none,R92,R48,53.1186,A1B1C2,OCC12OC1C1C3OC4(C=CC=CC=CCCC)OC3(C(=C)C)C(OC(=O)c7ccccc7)C(C)C1(O4)C1C=C(C)C(=O)C1(O)C2O,PD00128544,C37H42O10,646.733,Top1,1.000 ,T
6,647.2842,9.9,1.19E+09,DA16_yuanhuajine (DOL-A),C=C(C)C12OC3(C=CC=CC=CCCC)OC1C1C4OC4(CO)C(O)C4(O)C(=O)C(C)=CC4C1(O3)C(C)C2OC(=O)c1ccccc1,D,12,0,D,C37H42O10,possibly known,"altadaphnan C, std_yuanhuajine (DA16), daphne factors P1, std_gniditrin (DA17), odoratrin",[M+H]+,none,C10H10O4,C27H26O7 / C17H16O3,20000.0 / 110000.0,0.2726,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,150000.0 / 110000.0,0.9941,none,none,none,none,C7H6O2,C27H26O7 / C20H20O5,20000.0 / 150000.0,0.336,none,none,none,C17H16O3,110000,1.1,C18H16O2,30000,0.3,C19H18O3,150000,1.5,C20H20O5,150000,1.5,C10H12O,5000000,50,none,none,none,C5H4O,18000,0.18,C6H6O,13000,0.13,17,"1,2-en-3-one","5-ol-6,7-epoxy","9,13,14-orthoester",with C-12,no C-18,"2,4-olefinic",others,2,"C7,C10",C10*1+C7*1,"benzoyl(0.34),feruloyl(0.27),decatrienoyl(50.00)","benzoyl,decatrienoyl",A1,B1,C2,none,R92,R48,53.1186,A1B1C2,c7ccccc7C(=O)OCC12OC1C1C3OC4(C=CC=CC=CCCC)OC3(C(=C)C)C(O)C(C)C1(O4)C1C=C(C)C(=O)C1(O)C2O,PD00291504,C37H42O10,646.733,Top1,1.000 ,T
6,647.2842,9.9,1.19E+09,DA16_yuanhuajine (DOL-A),C=C(C)C12OC3(C=CC=CC=CCCC)OC1C1C4OC4(CO)C(O)C4(O)C(=O)C(C)=CC4C1(O3)C(C)C2OC(=O)c1ccccc1,D,12,0,D,C37H42O10,possibly known,"altadaphnan C, std_yuanhuajine (DA16), daphne factors P1, std_gniditrin (DA17), odoratrin",[M+H]+,none,C10H10O4,C27H26O7 / C17H16O3,20000.0 / 110000.0,0.2726,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,150000.0 / 110000.0,0.9941,none,none,none,none,C7H6O2,C27H26O7 / C20H20O5,20000.0 / 150000.0,0.336,none,none,none,C17H14O2,25000,0.25,C18H16O1,15000,0.15,C19H20O4,39000,0.39,C20H20O5,150000,1.5,C10H12O,5000000,50,none,none,none,C5H4O,18000,0.18,C6H6O,13000,0.13,17,others,"5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,no C-18,"2,4-olefinic",others,2,"C7,C10",C10*1+C7*1,"benzoyl(0.34),feruloyl(0.27),decatrienoyl(50.00)","benzoyl,decatrienoyl",none,B1,C1,none,R92,R48,51.1686,none,,,,0,Top2,0.963 ,F
23,647.2843,9.6,1.48E+09,DA17_gniditrin (DOSO-N),C=C(C)C12OC3(c4ccccc4)OC1C1C4OC4(CO)C(O)C4(O)C(=O)C(C)=CC4C1(O3)C(C)C2OC(=O)C=CC=CC=CCCC,D,14,0,D,C37H42O10,possibly known,"altadaphnan C, std_yuanhuajine (DA16), daphne factors P1, std_gniditrin (DA17), odoratrin",[M+H]+,none,C10H10O4,C27H26O7 / C17H16O3,750000.0 / 16000000.0,29.6892,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,9500000.0 / 16000000.0,84.4481,none,none,none,none,C7H6O2,C27H24O6 / C20H18O4,1500000.0 / 11000000.0,24.8016,none,none,none,C17H16O3,16000000,160,C18H16O2,3000000,30,C19H18O3,10000000,100,C20H20O5,9500000,95,C10H12O,62000000,620,none,none,none,C5H4O,2200000,22,none,none,none,17,"1,2-en-3-one","5-ol-6,7-epoxy","9,13,14-orthoester",with C-12,no C-18,others,others,2,"C7,C10",C10*1+C7*1,"benzoyl(24.80),feruloyl(29.69),decatrienoyl(620.00)","benzoyl,decatrienoyl",A1,B1,C2,none,R92,R48,994.4908,A1B1C2,OCC12OC1C1C3OC4(C=CC=CC=CCCC)OC3(C(=C)C)C(OC(=O)c7ccccc7)C(C)C1(O4)C1C=C(C)C(=O)C1(O)C2O,PD00128544,C37H42O10,646.733,Top1,1.000 ,T
